len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
1CMET2-PWY	44	44	0.0758957628335346	0.0761114903219581	0.00355349673726262	0.00432609098181894	-0.054494709918375	-0.478402364063824	0.369412944227074
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	44	44	0.00513218493588082	0.00577460716208076	0.00742587019760584	0.0091660796697171	-0.0770153803642267	-0.501001465971229	0.346970705242776
AEROBACTINSYN-PWY	44	44	0.000728877306438438	0.000271535911232938	0.0022193147301913	0.00128135775324924	0.252385391106844	-0.173127586718076	0.677898368931763
ALL-CHORISMATE-PWY	44	44	0.0131192160430866	0.010603759294529	0.0169869083375143	0.0169679149568803	0.148164891521219	-0.276245222432717	0.572575005475154
ANAEROFRUCAT-PWY	44	44	0.080947990930374	0.0814377931530792	0.00473755778295137	0.00465619293026316	-0.104278656188572	-0.528395601003301	0.319838288626157
ANAGLYCOLYSIS-PWY	44	44	0.0889928303827872	0.0876088628144706	0.00419122122591887	0.0051880350691285	0.293459752481989	-0.132644361123132	0.719563866087109
ARG+POLYAMINE-SYN	44	44	0.0390730650212956	0.0315779217606508	0.0116483346375469	0.0174069239009098	0.506079438194885	0.0755195413910408	0.936639334998728
ARGDEG-PWY	44	44	0.00427504293484648	0.0045091779205547	0.00686473237106805	0.0089523251997537	-0.0293508407617659	-0.453202656782413	0.394500975258881
ARGORNPROST-PWY	44	44	0.0411296150492298	0.0416052460124801	0.0117885260079461	0.0147948666834085	-0.0355574084310202	-0.459419895159389	0.388305078297348
ARGSYN-PWY	44	44	0.0726093163632865	0.0716610411137902	0.00614259253529791	0.00815544031709388	0.131348976182498	-0.292936782807158	0.555634735172155
ARGSYNBSUB-PWY	44	44	0.0738673757772541	0.0721838802616478	0.00565512243386306	0.00918238157037958	0.220771781802694	-0.204346348338673	0.645889911944061
ARO-PWY	44	44	0.0818717485519092	0.0809739198516095	0.00354293090336953	0.00530410553323692	0.199061166868405	-0.225816181629873	0.623938515366683
ASPASN-PWY	44	44	0.0669700095866341	0.0663342081198815	0.0127139764446531	0.0144264444722825	0.0467597474066422	-0.377127163666517	0.470646658479801
AST-PWY	44	44	0.00737055639324643	0.00571182996663493	0.00738309296138291	0.00849550809001813	0.208415185318078	-0.216562867230569	0.633393237866726
BIOTIN-BIOSYNTHESIS-PWY	44	44	0.0500666897197608	0.0455683420062492	0.00941026602633021	0.0203745542568744	0.28346051901268	-0.142491572883723	0.709412610909083
BRANCHED-CHAIN-AA-SYN-PWY	44	44	0.0844986356279347	0.0813932161106196	0.00447524103213143	0.00740193125167861	0.507734838478202	0.0771311827001568	0.938338494256247
CALVIN-PWY	44	44	0.0873379999692884	0.0859609615608142	0.00480830695567549	0.00596835479553596	0.254091482718314	-0.171444293218082	0.679627258654711
CATECHOL-ORTHO-CLEAVAGE-PWY	44	44	0.00679203359325851	0.00600182093281982	0.00715115709460809	0.00989482168594894	0.0915372848041342	-0.332513609867457	0.515588179475726
CENTFERM-PWY	44	44	0.0323649158440033	0.030064176768916	0.0136976090281445	0.0178778987791465	0.144468781784216	-0.279912719431564	0.568850282999995
CHLOROPHYLL-SYN	44	44	0	0	0	0	NA	NA	NA
COA-PWY	44	44	0.0800846117264798	0.08019990861758	0.00404145555055745	0.00510753582577434	-0.0250348966534964	-0.44888049523819	0.398810701931197
COBALSYN-PWY	44	44	0.0637015148868418	0.0584136770681844	0.0121057791192353	0.0116247054588717	0.445566255938619	0.0165105825726021	0.874621929304636
CODH-PWY	44	44	0.0105713697858033	0.0109911979428976	0.0131263849399165	0.0144473760027973	-0.0304163951438625	-0.454269898048545	0.39343710776082
