len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
EC:1.1.1.1	44	44	0.0445429833914929	0.0429413779759936	0.00443878495652773	0.00583390528981625	0.308981698214876	-0.117368724869185	0.735332121298937
EC:1.1.1.100	44	44	0.0619655063246437	0.0589132222099381	0.00525623144161864	0.00504085095626094	0.59271481357803	0.159679815808707	1.02574981134735
EC:1.1.1.102	44	44	7.82815883371619e-05	3.96971469720071e-05	0.000519261313014855	0.000263321083507481	0.093723044565033	-0.33033857079647	0.517784659926536
EC:1.1.1.103	44	44	0.0126430896614163	0.0139207662628924	0.00543175290157001	0.00670113869265751	-0.209470381428936	-0.634460082730917	0.215519319873045
EC:1.1.1.105	44	44	0.00144645772506881	0.00199641334026575	0.00307606106727291	0.00493643262205795	-0.133717518998896	-0.558019890315442	0.29058485231765
EC:1.1.1.108	44	44	0.000945436312417156	0.000847035628855187	0.00247201652642059	0.00244121046611138	0.0400546319331427	-0.383816861526038	0.463926125392323
EC:1.1.1.11	44	44	0.00368683671264178	0.00217641212495689	0.00456368432894181	0.00387191527189549	0.356909135613786	-0.0702808528135974	0.78409912404117
EC:1.1.1.122	44	44	0.0027815893655723	0.0020228867183239	0.00404306371204151	0.0036162195248072	0.197806296365497	-0.227057892344463	0.622670485075457
EC:1.1.1.125	44	44	0.0109537383039351	0.00989223098587354	0.00882979318982853	0.00852509934389047	0.12231061141627	-0.301914477419992	0.546535700252532
EC:1.1.1.130	44	44	0.00461579149075696	0.004822661243576	0.00605383072832739	0.00655825822237533	-0.0327787875345177	-0.456636244829716	0.391078669760681
EC:1.1.1.132	44	44	0.00109974639017048	0.000480432287035029	0.0025091748381627	0.00155740017536841	0.296572944208634	-0.129579564665385	0.722725453082653
EC:1.1.1.133	44	44	0.0374316088662043	0.0355993814752149	0.0059647945666125	0.00648794383375018	0.294009657133703	-0.132102968124923	0.72012228239233
EC:1.1.1.136	44	44	0.00406645691481537	0.0027079630841068	0.00505125828581516	0.0040196429448992	0.297609398304042	-0.128559334566585	0.72377813117467
EC:1.1.1.137	44	44	0.00425312319060105	0.0066579586166162	0.00546944828177293	0.00707308442255092	-0.380372476894759	-0.808016859366128	0.0472719055766102
EC:1.1.1.14	44	44	0.0265970187991812	0.0235051092681519	0.00761580784810447	0.00872816664486917	0.377481420411856	-0.0501054379567363	0.805068278780447
EC:1.1.1.140	44	44	0.00428968284470838	0.00410290269810493	0.00550836990408088	0.00513954660794363	0.0350619199692607	-0.388799639942149	0.458923479880671
EC:1.1.1.145	44	44	0.000106291271757053	0	0.000705056533815688	0	0.21320071635561	-0.21183063466213	0.638232067373351
EC:1.1.1.157	44	44	0.0256401003605418	0.0269004082742145	0.00596695300217669	0.00859204356738875	-0.170383660600051	-0.594980961471694	0.254213640271591
EC:1.1.1.159	44	44	0.00717898963767665	0.00591345517735972	0.00584735207635191	0.00540813714955616	0.224703163888875	-0.200461214644577	0.649867542422328
EC:1.1.1.163	44	44	0	0.000314215183146689	0	0.00147329086617247	-0.301615508323918	-0.727847476595377	0.124616459947542
EC:1.1.1.169	44	44	0.0334044879012582	0.033142198127283	0.00445890448546146	0.00426913260047224	0.0600886074976147	-0.363836021941581	0.48401323693681
EC:1.1.1.17	44	44	0.0123636878610708	0.0110005489839716	0.00759316920027879	0.00673248879124765	0.189964796020362	-0.234819035101719	0.614748627142443
EC:1.1.1.173	44	44	0.000339918546355541	0	0.00178454026500064	0	0.269378857841564	-0.156367995903146	0.695125711586274
EC:1.1.1.179	44	44	0.000254224246513029	0	0.00168633287658907	0	0.21320071635561	-0.21183063466213	0.638232067373351
EC:1.1.1.18	44	44	0.0144995803103379	0.0135639200765656	0.00580280785096883	0.00682367490640971	0.147723953329266	-0.276682709316812	0.572130615975344
EC:1.1.1.193	44	44	0.0321522859580819	0.0338104150486554	0.00305090124922422	0.00237882335550878	-0.606134318112865	-1.03958621441022	-0.172682421815514
EC:1.1.1.2	44	44	0	0	0	0	NA	NA	NA
EC:1.1.1.202	44	44	0.00223672617485683	0.00123826231602102	0.00363268519333202	0.00280507949251193	0.307657798524045	-0.118671126858924	0.733986723907014
EC:1.1.1.203	44	44	0.00214582070128415	0.00237902365996488	0.00410103118680612	0.0040544041511806	-0.0571886448000019	-0.481104267169815	0.366726977569811
EC:1.1.1.205	44	44	0.0427648387164094	0.0446723306602653	0.00462883101986141	0.00559860607886697	-0.371348986512876	-0.798815253965705	0.0561172809399532
EC:1.1.1.206	44	44	0.000396853063028245	0.000679225223908865	0.0015687435269311	0.00275646741387531	-0.125909350791089	-0.550158079220682	0.298339377638503
EC:1.1.1.21	44	44	0	0	0	0	NA	NA	NA
EC:1.1.1.215	44	44	0.00747371917783715	0.00745069576805913	0.00486131708360606	0.00545259467190298	0.0044572166018586	-0.419372306493131	0.428286739696848
EC:1.1.1.219	44	44	0.00416667868024539	0.00219618446733859	0.00504157593627654	0.00417030883213936	0.425914871383239	-0.00269244305927618	0.854522185825754
EC:1.1.1.22	44	44	0.0363497691083259	0.0368612121051698	0.0043089069714334	0.00555195540291184	-0.102917402455861	-0.527026881061953	0.32119207615023
EC:1.1.1.220	44	44	0.000237580825387325	0.000669225581357364	0.00124447777505277	0.0022229215528941	-0.239615881845218	-0.664963063845051	0.185731300154616
EC:1.1.1.23	44	44	0.0345578704798955	0.0327178549142046	0.00226313982161425	0.00382933492728572	0.585007988216733	0.152208373398603	1.01780760303486
EC:1.1.1.25	44	44	0.0404840178968856	0.0403113810557836	0.00283471135600075	0.00354107330842172	0.053824597049486	-0.370081134690875	0.477730328789847
EC:1.1.1.251	44	44	0.000920978447015645	0.000771249801062066	0.0020511661194426	0.00231171292326286	0.0685154749461318	-0.355437854296203	0.492468804188467
EC:1.1.1.26	44	44	0.00537264428449391	0.00440130106009289	0.00586912788373435	0.00589163605478163	0.165183392946546	-0.259367764191458	0.58973455008455
EC:1.1.1.261	44	44	0.0159732451891422	0.0167473405652367	0.00790813905704028	0.00979653366170493	-0.0869521111828934	-0.51098133766289	0.337077115297104
EC:1.1.1.262	44	44	0.0262721542827312	0.0265802647460648	0.0051927246996064	0.00687784043897325	-0.0505612061969091	-0.474457915846089	0.373335503452271
EC:1.1.1.264	44	44	0.00216982695213416	0.00107968632544295	0.00392204115738848	0.0031392094603568	0.306886857463928	-0.119429591282366	0.733203306210223
EC:1.1.1.267	44	44	0.0350664125462105	0.0344822707786903	0.00258560915488115	0.00231413290421752	0.238072619160194	-0.187255104204878	0.663400342525266
EC:1.1.1.27	44	44	0.0340775745067554	0.0344665496845292	0.00642727665499476	0.0085838860405075	-0.0512980920419696	-0.475196789621572	0.372600605537633
EC:1.1.1.271	44	44	0.0210278087466359	0.0207811196716809	0.00678350985347216	0.00701594825047774	0.0357483728839968	-0.388114474517228	0.459611220285222
EC:1.1.1.275	44	44	0.000106291271757053	0	0.000705056533815688	0	0.21320071635561	-0.21183063466213	0.638232067373351
EC:1.1.1.276	44	44	0.00123473518001849	0.00214725555950592	0.00280258192618263	0.00399878575204062	-0.264278088370776	-0.689953155350791	0.161396978609238
EC:1.1.1.28	44	44	0.0237688077557045	0.0248871793068526	0.00582982894270956	0.00836438024162126	-0.155127701814905	-0.579593674801847	0.269338271172037
EC:1.1.1.281	44	44	0.00216810493705185	0.000648841299754767	0.00391597156772771	0.00316817151774236	0.426549617345187	-0.00207187039257867	0.855171105082952
EC:1.1.1.282	44	44	0.000496565250151323	0.000488299262329011	0.00154138245845423	0.00182696068602169	0.00489049842647822	-0.418939131955246	0.428720128808202
EC:1.1.1.284	44	44	0.0120105123428902	0.0115800097510569	0.00554582041270773	0.00718318564120848	0.0670884380796376	-0.356859766640964	0.49103664280024
EC:1.1.1.287	44	44	0	0.000167651729762747	0	0.00111207576615418	-0.21320071635561	-0.638232067373351	0.21183063466213
EC:1.1.1.289	44	44	0	0.000167651729762747	0	0.00111207576615418	-0.21320071635561	-0.638232067373351	0.21183063466213
EC:1.1.1.29	44	44	0.0257993880389501	0.0226848542560181	0.00755818731118764	0.00973752894884575	0.357325397942843	-0.0698724039602547	0.784523199845941
EC:1.1.1.290	44	44	0.0142535158763123	0.0124950591496499	0.00615677303278027	0.00766983240446968	0.252848969591433	-0.172670187850162	0.678368127033028
EC:1.1.1.291	44	44	0.000438731855915594	0	0.00195604892614639	0	0.317200931217668	-0.109284997686768	0.743686860122103
EC:1.1.1.292	44	44	0.000208245290957162	0	0.000806858771796078	0	0.364999830287996	-0.0623436306247135	0.792343291200706
EC:1.1.1.3	44	44	0.0381623223756686	0.0383904248319151	0.00185079158152644	0.00210163374720021	-0.115192287621523	-0.53937263248333	0.308988057240284
EC:1.1.1.30	44	44	0.0105631477000952	0.0103952429152056	0.00558277411028573	0.00717818610467798	0.0261120999406578	-0.397734958031902	0.449959157913217
EC:1.1.1.301	44	44	0	1.97048645715573e-05	0	0.000130707284657246	-0.21320071635561	-0.638232067373351	0.21183063466213
EC:1.1.1.302	44	44	0.0028698025340098	0.000799803277910303	0.00449549742453996	0.00312574042001027	0.534651982823966	0.103317401579048	0.965986564068885
EC:1.1.1.303	44	44	0.00865619884833424	0.00684449538774143	0.00617721407740026	0.00703225672206833	0.273730861148236	-0.152078316537425	0.699540038833897
EC:1.1.1.304	44	44	0.00909374115789836	0.00879576708744574	0.00572181642862368	0.00674482624533855	0.047643277661452	-0.376245842522759	0.471532397845664
EC:1.1.1.305	44	44	0.00251342307151493	0.00202682804021198	0.00345750988241715	0.00373740107622031	0.135158660650159	-0.289153963399271	0.559471284699589
EC:1.1.1.306	44	44	0.00574692382860182	0.00745510406620238	0.0049798983993079	0.00609445019215333	-0.306942546168244	-0.733259895124063	0.119374802787574
EC:1.1.1.308	44	44	0.0013055275588068	0.000313763160143707	0.00287727748213487	0.00112234725897623	0.454136067929662	0.0248786899808628	0.883393445878462
EC:1.1.1.31	44	44	0.0251188407052388	0.0226411992350275	0.00571231879177144	0.00725803519016652	0.379362459066351	-0.0482617778171374	0.806986695949839
EC:1.1.1.310	44	44	0.000661121483270382	0.000451380575341961	0.00225264714451135	0.00299412001212806	0.0791639336568532	-0.34483103730622	0.503158904619927
EC:1.1.1.312	44	44	0.00289656786813394	0.00235918161864281	0.00458585835204862	0.00442556451189783	0.119248926883575	-0.304956588851082	0.543454442618232
EC:1.1.1.313	44	44	0.000528924875970991	0.000217813733324933	0.00159970363372185	0.00106017124834249	0.229260287256073	-0.195958715875592	0.654479290387738
EC:1.1.1.320	44	44	0.00164228955107094	0.00136907341631061	0.00409546746542026	0.00332452212989471	0.0732489500903011	-0.350722148911944	0.497220049092546
EC:1.1.1.328	44	44	0.0011695404331597	0.00160880436203109	0.00282517117808444	0.00360632581311626	-0.135601194732925	-0.559916989114559	0.28871459964871
EC:1.1.1.333	44	44	0.00399124643379201	0.00596311463622923	0.00397572491372235	0.00514880655445485	-0.428684233715045	-0.857353536865112	-1.49305649778664e-05
EC:1.1.1.335	44	44	0.00642876256074051	0.00600830465736004	0.00540618269648681	0.00615591385752809	0.0725779660560204	-0.351390541893191	0.496546474005232
EC:1.1.1.336	44	44	0.0109122035525046	0.0137170563987792	0.00719489582323097	0.00840935748791946	-0.358414622200239	-0.785632911865899	0.0688036674654199
EC:1.1.1.337	44	44	0.000254224246513029	0	0.00168633287658907	0	0.21320071635561	-0.21183063466213	0.638232067373351
EC:1.1.1.338	44	44	0.000766437767999776	0.000142116618447818	0.00194009244924051	0.000942694999731024	0.409330086012728	-0.0189142260786714	0.837574398104126
EC:1.1.1.339	44	44	0.000320791622666716	0.000517242297887266	0.00134214384529299	0.0014816922329301	-0.138967863689293	-0.563308115547411	0.285372388168825
EC:1.1.1.34	44	44	0.000392550767891488	0.000104257760750679	0.00134140651062468	0.000691567747785286	0.27015114683743	-0.155606694429017	0.695908988103877
EC:1.1.1.342	44	44	0.000192496519097821	0.00015388533012106	0.000869826527189329	0.00102075980150306	0.040716183688682	-0.383156725058124	0.464589092435488
EC:1.1.1.343	44	44	0.0270609919247797	0.0281080457348761	0.00531870832725118	0.0050793651027633	-0.201340478517598	-0.626241941890636	0.22356098485544
EC:1.1.1.346	44	44	0.0162888071853387	0.0193098724468181	0.00584778539910471	0.00683039146592108	-0.475152296110851	-0.904920168116322	-0.0453844241053797
EC:1.1.1.35	44	44	0.0181925354074811	0.0191717902624318	0.00768701890766787	0.00888316763632966	-0.117888035177043	-0.542085009842705	0.306308939488619
EC:1.1.1.350	44	44	0.00340927048651202	0.00381143505697933	0.0044337827176803	0.00587761923828492	-0.0772502304922924	-0.501237275431842	0.346736814447257
EC:1.1.1.36	44	44	0.00914735171944606	0.00949036182661746	0.00515473159947981	0.00703455038396729	-0.055623040702354	-0.479533985501455	0.368287904096747
EC:1.1.1.362	44	44	0	0	0	0	NA	NA	NA
EC:1.1.1.363	44	44	0.0263819334978465	0.027751095790761	0.00450219074232512	0.00428909236193519	-0.311390321087092	-0.73778008972113	0.114999447546946
EC:1.1.1.367	44	44	0.0115738361408194	0.00795212374899483	0.0089387240038857	0.00740146191090615	0.441340205421808	0.0123826186937586	0.870297792149858
EC:1.1.1.369	44	44	0.0144995803103379	0.0135639200765656	0.00580280785096883	0.00682367490640971	0.147723953329266	-0.276682709316812	0.572130615975344
EC:1.1.1.37	44	44	0.0296419922449542	0.0304874988812537	0.00525213876565132	0.00413264355259103	-0.17891825280947	-0.603594372069943	0.245757866451004
EC:1.1.1.370	44	44	0.00052913205566255	0.000379943063394063	0.00211694433361898	0.00181160289493753	0.0757228517541233	-0.348258006276975	0.499703709785221
EC:1.1.1.371	44	44	0.00140307489840442	0.00136196799171866	0.00301145989177304	0.00295915309425292	0.0137692157890932	-0.41006480316238	0.437603234740566
EC:1.1.1.373	44	44	0.000990747079158973	0.00139699311167705	0.00190048975354365	0.00316105265531861	-0.155764677442732	-0.580235888226899	0.268706533341436
EC:1.1.1.374	44	44	0	0	0	0	NA	NA	NA
EC:1.1.1.376	44	44	0.00181450274149506	0.00192613448741302	0.00394260057430071	0.00418493109096018	-0.0274578220280234	-0.451306789535451	0.396391145479404
EC:1.1.1.377	44	44	0.000339918546355541	0	0.00178454026500064	0	0.269378857841564	-0.156367995903146	0.695125711586274
EC:1.1.1.378	44	44	0.000339918546355541	0	0.00178454026500064	0	0.269378857841564	-0.156367995903146	0.695125711586274
EC:1.1.1.38	44	44	0.0317144498171031	0.0305627084074034	0.00501274548208046	0.00755300524010805	0.179679606418212	-0.245003730460753	0.604362943297176
EC:1.1.1.380	44	44	0.00401074719521559	0.00445874910596005	0.0069600946047569	0.0062038359931997	-0.067953022795178	-0.49190431938878	0.355998273798424
EC:1.1.1.381	44	44	0.00435492076712815	0.00443471157205273	0.003640698727136	0.00605913022228787	-0.0159633105782259	-0.439799057561979	0.407872436405527
EC:1.1.1.385	44	44	0.000262770476501469	0	0.00111624986836493	0	0.332912533467039	-0.0938421955464679	0.759667262480547
EC:1.1.1.387	44	44	0.000140033731878281	0	0.000928878693266976	0	0.21320071635561	-0.21183063466213	0.638232067373351
EC:1.1.1.388	44	44	0	0	0	0	NA	NA	NA
EC:1.1.1.39	44	44	0.000191233315755098	0.000347165145281818	0.00126849831155044	0.00162245678118502	-0.10707606261438	-0.53120865818181	0.31705653295305
EC:1.1.1.4	44	44	0.00865619884833424	0.00684449538774143	0.00617721407740026	0.00703225672206833	0.273730861148236	-0.152078316537425	0.699540038833897
EC:1.1.1.40	44	44	0.0230257872419627	0.0235932943215778	0.0049666258896071	0.00654180146817343	-0.0977135833225594	-0.521795423221577	0.326368256576459
EC:1.1.1.41	44	44	0.00890713987579563	0.00756540491060593	0.00602790721785873	0.00619785587092372	0.219471838254463	-0.205631177970806	0.644574854479732
EC:1.1.1.42	44	44	0.0334124501964237	0.0329676957675813	0.00253565694761528	0.00512163134483323	0.110058293799933	-0.314091442160573	0.53420802976044
EC:1.1.1.43	44	44	8.64084997033418e-05	0.000197460724412806	0.000400576567309837	0.00112025067194103	-0.132007654052906	-0.556298003097408	0.292282694991596
EC:1.1.1.44	44	44	0.0270609919247797	0.0281080457348761	0.00531870832725118	0.0050793651027633	-0.201340478517598	-0.626241941890636	0.22356098485544
EC:1.1.1.47	44	44	0.00978827929365425	0.0100370865434643	0.00698367970549502	0.00725870574684393	-0.0349324731579215	-0.458793793079937	0.388928846764094
EC:1.1.1.48	44	44	0.00238119705527294	0.00234438913519079	0.00396226456721073	0.00430448573507134	0.00889743119741511	-0.414933662642765	0.432728525037595
EC:1.1.1.49	44	44	0.0263819334978465	0.027751095790761	0.00450219074232512	0.00428909236193519	-0.311390321087092	-0.73778008972113	0.114999447546946
EC:1.1.1.51	44	44	9.21544465731056e-05	0	0.000611283444091689	0	0.21320071635561	-0.21183063466213	0.638232067373351
