EC,I2,Q_test,model_p,Coefficient,C.lower,C.upper
EC:1.5.1.33,0,0.749113904171741,0.311471139830984,0.0807461994621186,-0.0756152224105013,0.237107621334739
EC:1.5.1.34,0,0.937258022472877,0.193848404727718,0.103634690380969,-0.0526984410495623,0.259967821811499
EC:1.5.1.36,0,0.936526586650632,0.554773455065136,-0.04708500763026,-0.2033352949665,0.109165279705981
EC:1.5.1.38,0,0.682982245726802,0.0890312242867322,0.135784771496592,-0.0207153882893831,0.292284931282568
EC:1.5.1.39,0,0.62607359746608,0.0276312513372119,-0.176024551640526,-0.332666794205102,-0.0193823090759501
EC:1.5.1.41,0,0.944949870666427,0.714981563235133,-0.0291088041089216,-0.185341766111363,0.12712415789352
EC:1.5.1.45,0.00514838637243013,0.174594170903553,0.405431141815117,0.0750298833274473,-0.101728313890257,0.251788080545152
EC:1.5.1.47,19.799034681523,0.247105473004527,0.303818858172778,-0.139781518143267,-0.406213959048256,0.126650922761723
EC:1.5.1.5,0,0.410378812595495,0.147621425568584,-0.115660148220291,-0.272215516989356,0.0408952205487729
EC:1.5.1.7,37.8060165389066,0.181293971069425,0.102772517916885,0.188317176884364,-0.0379050976744384,0.414539451443167
EC:1.5.1.9,0.00571814389929539,0.235998254348871,0.36622373406402,0.0814686625207485,-0.0952478480070032,0.2581851730485
EC:1.5.3.1,0.010409892944414,0.154153720505146,0.0905813035922479,0.135382424201109,-0.0214092307799286,0.292174079182147
EC:1.5.3.19,0.0017864260580209,0.344349793603642,0.0765970183504726,0.141534880463692,-0.0151209489497875,0.298190709877171
EC:1.5.5.1,0,0.813505161959572,0.275196636059418,0.0870448070717492,-0.0693049566215114,0.24339457076501
EC:1.5.5.2,52.0107570279536,0.091541161610735,0.55708779210272,0.078181524462699,-0.182785986696541,0.339149035621939
EC:1.5.8.1,0,0.659697330481133,0.187646603453704,0.105163177296018,-0.051272958000482,0.261599312592518
EC:1.5.8.2,0,0.659697330481133,0.187646603453704,0.105163177296018,-0.051272958000482,0.261599312592518
EC:1.5.8.4,58.4018326776035,0.0624033520308013,0.323218034874162,0.142045758936117,-0.139778325811074,0.423869843683307
EC:1.5.98.1,12.2704036094961,0.312805852250318,0.794006519411012,-0.0259852407143224,-0.221036530645875,0.16906604921723
EC:1.5.98.2,4.30056164630628,0.474636617010766,0.792293584303687,-0.0239094729160378,-0.201865242804911,0.154046296972835
EC:1.5.99.15,6.32917244832159,0.397572638622768,0.764893032434446,-0.0278254755999175,-0.210185655045573,0.154534703845738
EC:1.5.99.6,0,0.650307048453054,0.500958052019123,0.0536883912161936,-0.102671130267067,0.210047912699454
EC:1.6.1.1,37.4362912442433,0.20233279937625,0.198661048094507,0.147686007336204,-0.0775082825545957,0.372880297227003
EC:1.6.1.2,15.5735936773363,0.373310220384042,0.344314279494334,-0.0886449447597846,-0.272366481073364,0.0950765915537947
EC:1.6.2.4,0.00963109904124629,0.272305982860651,0.713742987825732,-0.0292956082667385,-0.185819723138233,0.127228506604756
EC:1.6.3.3,0,0.689112885600548,0.113540924452422,-0.126337123368396,-0.282811026460224,0.0301367797234307
EC:1.6.3.4,0,0.696218885510481,0.32164291425227,0.089262645833158,-0.0872622240741087,0.265787515740425
EC:1.6.5.2,0,0.859973135144414,0.515691942957959,-0.0518303708710247,-0.208115898244282,0.104455156502232
EC:1.6.5.3,0,0.660862514543557,0.257804128914446,0.0903026934609238,-0.0661046770905764,0.246710064012424
EC:1.6.5.5,0,0.876827475214106,0.184198468493845,0.105940681721978,-0.0504219370425057,0.262303300486462
EC:1.6.99.1,22.4022253792307,0.237363733348497,0.000200882679461577,-0.375063790230627,-0.572785825779355,-0.177341754681898
EC:1.6.99.3,0.00154997319358499,0.470365841699721,0.0207036499178382,-0.184994976477144,-0.341730530361311,-0.028259422592977
EC:1.7.1.1,0,1,0.327611963276496,-0.201392939666121,-0.604609495616922,0.201823616284679
EC:1.7.1.13,28.5223636679075,0.195243074868677,0.403754075212568,0.0883100782601174,-0.118992870501928,0.295613027022163
EC:1.7.1.15,0,0.702031779579618,0.766631048783253,-0.023670380985894,-0.179989515134792,0.132648753163004
EC:1.7.1.2,0,1,0.327611963276496,-0.201392939666121,-0.604609495616922,0.201823616284679
EC:1.7.1.3,0,1,0.327611963276496,-0.201392939666121,-0.604609495616922,0.201823616284679
EC:1.7.1.7,4.62003668316916,0.665717989383883,0.142435564265368,-0.123235043493467,-0.287905980126187,0.0414358931392519
EC:1.7.2.1,61.4388915769684,0.0427696117900965,0.252708013835574,-0.170885938882919,-0.463709239188194,0.121937361422357
EC:1.7.2.2,56.5534218274252,0.0650179270450867,0.104340031259954,-0.228564792658348,-0.504385308733833,0.0472557234171374
EC:1.7.2.3,0,0.844109855632564,0.173824524723894,-0.108511904986879,-0.26489187375734,0.0478680637835828
EC:1.7.2.4,50.07780675316,0.0779945576147627,0.0123350287637117,-0.328888268729846,-0.586483405972901,-0.0712931314867912
EC:1.7.2.5,31.7536522466619,0.227450992784563,0.0173001423925173,-0.260341781584221,-0.474712992438395,-0.0459705707300485
EC:1.7.3.3,23.1563415205278,0.196440650426928,0.792629342407851,-0.0264605374235654,-0.223729962646128,0.170808887798997
EC:1.7.7.1,36.5879683584084,0.166624861679414,0.0023769673218439,0.348849165773748,0.12383221238814,0.573866119159356
EC:1.7.7.2,0.000487368831610699,0.38663976868019,0.214089199446235,-0.0992244396099014,-0.255757284138578,0.0573084049187751
EC:1.7.99.1,34.429922067655,0.209958366155609,0.382263934907427,0.097501926981952,-0.121215197817119,0.316219051781022
EC:1.7.99.4,25.1062614519965,0.346729331340306,0.0588261404622266,-0.193830506650463,-0.394890433142268,0.00722941984134284
EC:1.8.1.14,0,0.824932347217715,0.265940323269685,-0.0887422897903262,-0.245090973725501,0.0676063941448482
EC:1.8.1.15,19.4180530650033,0.360654725784927,0.202831890681918,-0.123819717714044,-0.314379174521285,0.0667397390931972
EC:1.8.1.2,0,0.74928495016939,0.303892140006099,-0.0820222932330311,-0.238385681903398,0.0743410954373356
EC:1.8.1.4,52.9089800958665,0.0720814622886119,0.129408088022198,-0.204500791654893,-0.468813353562959,0.0598117702531731
EC:1.8.1.7,0,0.568008833562125,0.0173057596440257,-0.190310961221182,-0.347025113357444,-0.0335968090849201
EC:1.8.1.8,0.00633830350657323,0.371328220202244,0.90605319280656,0.00942088885581671,-0.147034590928656,0.165876368640289
EC:1.8.1.9,73.16837204543,0.0144113096456952,0.204246060982047,-0.227955071134146,-0.579878829426765,0.123968687158473
EC:1.8.2.1,0,0.549567186758547,0.536899434010393,-0.049272792651418,-0.205664020716257,0.107118435413421
EC:1.8.2.2,0.0108593770360612,0.445335644918212,0.0768987108945742,-0.141361436720236,-0.297985441074064,0.0152625676335912
EC:1.8.2.3,0,0.972490829697701,0.615998881770588,0.0399760210821849,-0.116249368467087,0.196201410631457
EC:1.8.3.1,55.8752022775324,0.0528525603993989,0.669752614589438,-0.0593542125756599,-0.332122122608233,0.213413697456914
EC:1.8.4.11,33.0000772281028,0.26439810651207,3.94480111583454e-05,-0.4588772129092,-0.677668465472016,-0.240085960346384
EC:1.8.4.12,45.7959578574053,0.118317289879931,0.000157606953108442,-0.477953963350053,-0.725858269779823,-0.230049656920284
EC:1.8.4.8,13.8581673600625,0.446681003662811,0.0181022061476829,0.21854758353813,0.0373156787241367,0.399779488352123
EC:1.8.5.2,0,0.799011373171793,0.0276199521473345,-0.175970678568807,-0.332553593828762,-0.0193877633088512
EC:1.8.5.3,0,0.738149613717821,0.953717391208577,0.00462846550612821,-0.151673192258332,0.160930123270588
EC:1.8.7.1,0,0.685811172737977,0.00030744543619846,-0.289337503615318,-0.446472393142755,-0.132202614087882
EC:1.8.7.2,9.77390059439352,0.255923282037235,0.635870790473477,-0.041968294497923,-0.215695487936771,0.131758898940925
EC:1.8.98.1,19.8021743900771,0.192403005118089,0.0828533276705147,0.169555420396992,-0.0220550554105419,0.361165896204525
EC:1.8.99.2,0,0.504360796165645,0.999095509789586,9.04504179289264e-05,-0.15629443154603,0.156475332381887
EC:1.8.99.3,28.9205891290648,0.275476351785979,0.227294455436769,0.128103615897625,-0.079853390913673,0.336060622708923
EC:1.8.99.5,28.9205891290648,0.275476351785979,0.227294455436769,0.128103615897625,-0.079853390913673,0.336060622708923
EC:1.9.3.1,0,0.59680343101503,0.398108481758991,0.0674268024517923,-0.0889678059453718,0.223821410848956
EC:1.97.1.4,30.0351280368925,0.243561200331244,0.182101770381716,0.143099228156208,-0.0670985559741951,0.353297012286611
EC:1.97.1.9,0,0.985030266720062,0.863345906336583,0.0137171314984197,-0.142485654278248,0.169919917275088
EC:2.1.1.10,0.0141144334126326,0.421851863584205,0.214297216363132,-0.0991846272107136,-0.255725713276481,0.0573564588550535
EC:2.1.1.102,0,0.627386211323529,0.0927688531914655,-0.151554833327894,-0.328263588568793,0.0251539219130061
EC:2.1.1.104,69.6929329635959,0.00647652370025478,0.000371602646781298,-0.613887635221561,-0.951914739710272,-0.27586053073285
EC:2.1.1.107,28.5084022316405,0.238868631566383,0.043403089924805,-0.214018398989528,-0.421695524526702,-0.0063412734523548
EC:2.1.1.11,14.2315240497866,0.175385083137657,0.554311646265651,-0.054782981288929,-0.236366882125929,0.126800919548071
EC:2.1.1.113,28.1035191423223,0.187081184811661,0.729462070382756,0.0364240131554674,-0.169999503505577,0.242847529816512
EC:2.1.1.13,18.2396228703644,0.305114136864127,0.00128055659148028,0.311617448283284,0.121958530207286,0.501276366359282
EC:2.1.1.130,13.7621497148213,0.340932519814188,0.0547798353359392,-0.177281266631694,-0.358194299659274,0.0036317663958865
EC:2.1.1.131,0,0.546045443654858,0.104830949944872,-0.129530866703399,-0.286063548669279,0.0270018152624805
EC:2.1.1.132,23.2473475743492,0.376587143721924,0.198469604351106,0.129489559202653,-0.0678742681514005,0.326853386556707
EC:2.1.1.133,0,0.805192560300118,0.0738444789460704,-0.142714500506177,-0.299191941691747,0.0137629406793931
EC:2.1.1.14,0.000670099473671459,0.395715320001124,0.000245750127838957,-0.294229074230664,-0.451505773078034,-0.136952375383294
EC:2.1.1.144,0,0.841770741938017,0.381936094633876,0.0697309503386247,-0.0865823885973759,0.226044289274625
EC:2.1.1.148,48.2162901714292,0.0991900212547155,0.0382702053102664,0.265817515143385,0.0143669355738142,0.517268094712955
EC:2.1.1.151,13.7598099257593,0.33531346672943,0.0657194813901593,-0.169838761968853,-0.350717984450913,0.0110404605132069
EC:2.1.1.152,32.0984913799091,0.203350084790551,0.431561911201849,-0.0859120182593138,-0.299999514669334,0.128175478150707
EC:2.1.1.157,0,0.832038658261635,0.0191168421309302,0.201902168320012,0.0330248062248879,0.370779530415136
EC:2.1.1.163,0.0160762220259287,0.378284044125246,0.328853369415846,0.0779801390855591,-0.0785481116220415,0.23450838979316
EC:2.1.1.166,0,0.682357372235105,0.664708892395916,0.0345708379463354,-0.12176119379537,0.190902869688041
EC:2.1.1.17,57.0231534546933,0.0710674340322466,0.570497345251153,0.080070561671083,-0.196555756249063,0.356696879591229
EC:2.1.1.170,15.9749220140569,0.316396992596273,0.162964407293674,-0.131434503124853,-0.316076364586449,0.0532073583367429
EC:2.1.1.171,0,0.913287329878412,0.92145899744179,-0.00785962531200836,-0.164098955224154,0.148379704600138
EC:2.1.1.172,72.6831651928519,0.00340667108928546,0.00343614263187492,-0.528129370589234,-0.881922579074,-0.174336162104468
EC:2.1.1.173,0,0.899605875117778,0.827041174158934,0.017418532534261,-0.138828700875316,0.173665765943838
EC:2.1.1.174,0,0.608818609359314,0.775507992217665,-0.0227493004838527,-0.179100260570141,0.133601659602436
EC:2.1.1.176,0,0.793311035950889,0.365809874882776,-0.0721340966632379,-0.22846764147196,0.0841994481454846
EC:2.1.1.177,0.0030913935363142,0.265574541200663,0.594491598556386,-0.0425134089006551,-0.199039296808191,0.114012479006881
EC:2.1.1.178,0,0.802291204122985,0.827476929750006,-0.017377878463924,-0.173660480807442,0.138904723879594
EC:2.1.1.181,15.4818903387928,0.247523451378149,0.125417249328795,-0.143659899815327,-0.327400033418471,0.0400802337878171
EC:2.1.1.182,0,0.465511793877312,0.309168631263182,-0.0811851411731069,-0.237650188036854,0.0752799056906407
EC:2.1.1.184,69.4658719407424,0.00760608228181797,0.922861538307049,-0.0162207421462075,-0.344550060253234,0.312108575960819
EC:2.1.1.185,0.00243142955033514,0.445947682587422,0.178699580853336,-0.107395563243297,-0.263921560248631,0.0491304337620377
EC:2.1.1.186,0,0.908679879776843,0.340241563912485,-0.0760517380561501,-0.232348826399701,0.0802453502874009
EC:2.1.1.187,2.45073152490495,0.286068366896082,0.214059745207144,0.102052977127609,-0.0589317148780257,0.263037669133243
EC:2.1.1.189,0,0.57965570982367,0.165673674874029,-0.110672094072679,-0.267148130611748,0.0458039424663907
EC:2.1.1.190,32.4657643211359,0.231896720650524,0.628704912774574,0.0529496716193357,-0.161670000217425,0.267569343456097
EC:2.1.1.191,0,0.648261112703195,0.00146900800031805,0.254731006914071,0.0977662655719573,0.411695748256184
EC:2.1.1.192,0,0.726300368070351,0.0146470060917462,-0.19512963895427,-0.351806583585769,-0.0384526943227719
EC:2.1.1.193,0.00773039257012828,0.379038857779018,0.472387053879748,-0.0573738121908937,-0.213859359462144,0.0991117350803568
EC:2.1.1.195,0,0.589627035610123,0.229879189075063,-0.0958363638770965,-0.252278852489121,0.0606061247349281
EC:2.1.1.196,67.4925492151098,0.0158585142349605,0.00219586110438761,-0.506197118362175,-0.830170248005686,-0.182223988718664
EC:2.1.1.197,30.9650645633949,0.229136222511527,0.222255776633999,-0.132014410823064,-0.344003362787497,0.0799745411413692
EC:2.1.1.198,0,0.52081903844946,0.395931490572168,0.0677508697622213,-0.0886724229586327,0.224174162483075
EC:2.1.1.199,0,0.563978825027913,0.837071961770814,0.0164058550294423,-0.139958915302243,0.172770625361128
EC:2.1.1.200,0,0.944105168493739,0.923222394140168,0.00768193629828566,-0.148543735350817,0.163907607947389
EC:2.1.1.201,0.0160762220259287,0.378284044125246,0.328853369415846,0.0779801390855591,-0.0785481116220415,0.23450838979316
EC:2.1.1.206,27.1608655953682,0.20529069587039,0.595345955880877,0.0554433184239534,-0.149161963930992,0.260048600778899
EC:2.1.1.207,0.0103798891382238,0.37991788649289,0.454507135041917,-0.0597175543937892,-0.216210126140118,0.0967750173525393
EC:2.1.1.210,29.4340278605268,0.143812580571967,0.460180807139501,-0.0787939584526375,-0.287897603457911,0.130309686552637
EC:2.1.1.213,21.2513508896054,0.268401762054979,0.721295034308831,0.0352556132320508,-0.158448348169572,0.228959574633674
EC:2.1.1.215,21.4976183148874,0.286222674853225,0.630883935658691,0.0475905428558901,-0.1465385638786,0.24171964959038
EC:2.1.1.216,21.4976183148874,0.286222674853225,0.630883935658691,0.0475905428558901,-0.1465385638786,0.24171964959038
EC:2.1.1.217,47.2412084729265,0.107832069951501,0.140509553442672,0.186799201683496,-0.0616034463930815,0.435201849760073
EC:2.1.1.218,0,1,0.317368379409255,0.205724466167385,-0.197536298821801,0.608985231156571
EC:2.1.1.219,0,0.449951707724967,0.153739484626406,-0.11392424023728,-0.270458256617011,0.0426097761424509
EC:2.1.1.220,0,0.449951707724967,0.153739484626406,-0.11392424023728,-0.270458256617011,0.0426097761424509
EC:2.1.1.221,0,1,0.317368379409255,0.205724466167385,-0.197536298821801,0.608985231156571
EC:2.1.1.222,0,0.711848851420433,0.973160194914715,-0.00268324926776357,-0.158993652872455,0.153627154336928
EC:2.1.1.223,0.0144892053201825,0.227490184186637,0.518776735525612,-0.0515475222538362,-0.208128812400641,0.105033767892969
EC:2.1.1.224,0,0.860042009556816,0.0273680991562909,-0.183351203935475,-0.346236406449718,-0.0204660014212324
EC:2.1.1.226,0,0.49457653751783,0.544636861992949,-0.0483461322754323,-0.204757746990474,0.108065482439609
EC:2.1.1.227,0,0.49457653751783,0.544636861992949,-0.0483461322754323,-0.204757746990474,0.108065482439609
EC:2.1.1.228,0,0.526251746189115,0.52823165531044,-0.0503291819376048,-0.206730288219228,0.106071924344019
EC:2.1.1.242,0,0.990979623485647,0.579740962104483,0.0441364714079276,-0.112078143082172,0.200351085898027
EC:2.1.1.245,0.00142496672062984,0.302985052628982,0.0218308652187485,0.183480156301663,0.0266690798619794,0.340291232741347
EC:2.1.1.246,0.00978472572637183,0.233349783960027,0.877623055809486,-0.0122987575561146,-0.168842695520728,0.144245180408499
EC:2.1.1.248,24.7907601542682,0.346782066794807,0.541540699478989,0.0645520451491932,-0.142692558722211,0.271796649020597
EC:2.1.1.249,0,0.602359841173627,0.792186192947072,0.0228155116085277,-0.146908204321252,0.192539227538307
EC:2.1.1.250,2.23081688761456,0.52396680087359,0.0421866876265191,0.166528967718228,0.00587779657231968,0.327180138864137
EC:2.1.1.256,0,0.568729907169623,0.104028390205785,0.273315712973266,-0.0562112736235475,0.602842699570079
EC:2.1.1.257,0,0.735040666373504,0.765916384460122,0.023743355049206,-0.132564651835366,0.180051361933778
EC:2.1.1.258,0.000452318875235125,0.396068406920158,0.0173804493053739,0.19027074958793,0.0334851509727923,0.347056348203068
EC:2.1.1.260,0,0.476460504824586,0.46609963822195,0.105756069102198,-0.178638492245347,0.390150630449743
EC:2.1.1.264,0,0.899605875117778,0.827041174158934,0.017418532534261,-0.138828700875316,0.173665765943838
EC:2.1.1.265,10.9445111276183,0.483034877792164,0.0101192705698406,-0.231196004421429,-0.407395062269068,-0.0549969465737902
EC:2.1.1.266,17.2032734223362,0.258186814890312,0.0589616477209613,-0.180013088654459,-0.366840230057206,0.00681405274828784
EC:2.1.1.269,0,0.978713811250761,0.241587401263404,0.100675970461562,-0.0678265976782817,0.269178538601405
EC:2.1.1.271,0,0.805192560300118,0.0738444789460704,-0.142714500506177,-0.299191941691747,0.0137629406793931
EC:2.1.1.282,0,1,0.317368379409255,0.205724466167385,-0.197536298821801,0.608985231156571
EC:2.1.1.289,66.0106713391852,0.0178415991250143,0.00112924758249144,-0.526996694387655,-0.844207852925289,-0.209785535850021
EC:2.1.1.294,0,0.664923558336471,0.162059564583695,0.111605182000902,-0.044842786387496,0.268053150389299
EC:2.1.1.295,10.0357171262779,0.255083394018475,0.638289439799156,-0.0417768653888064,-0.215958064359907,0.132404333582294
EC:2.1.1.297,0.0093929626235068,0.361849380369645,0.125235779680195,-0.122507875463026,-0.279119452659939,0.0341037017338874
EC:2.1.1.298,0,0.909529072378358,0.616550384114839,0.0399213338686087,-0.116334503230227,0.196177170967444
EC:2.1.1.33,47.1644918845279,0.101948158459914,0.0631680001077333,-0.235840775996939,-0.484623149656017,0.0129415976621385
EC:2.1.1.34,0,0.36501707313917,0.239617287870472,0.0939167467230476,-0.0626157532347886,0.250449246680884
EC:2.1.1.35,0,0.994139655509856,0.285985667817947,-0.0850666230245664,-0.241329325756533,0.0711960797073999
EC:2.1.1.37,48.0553373948687,0.110922503786783,0.0584890494978881,0.242233585766201,-0.00869953609507818,0.493166707627481
EC:2.1.1.41,52.5230906039299,0.123062322471646,0.877516012735581,0.0336059036160918,-0.393767864931097,0.46097967216328
EC:2.1.1.44,0,0.566895167343886,0.890014080071446,0.0110322287620675,-0.145330019072431,0.167394476596566
EC:2.1.1.45,66.6160460837507,0.00548545174023396,0.0144900760828483,-0.395978957454317,-0.713419823227383,-0.0785380916812515
EC:2.1.1.5,0,0.556575200186394,0.768498288573557,-0.0353125179903314,-0.270453234151397,0.199828198170735
EC:2.1.1.61,0,0.851589349659128,0.641787620866156,-0.0370923272746244,-0.193368102673449,0.1191834481242
EC:2.1.1.63,0.000372181323039077,0.446391743612844,0.000262057403403527,-0.29284928220317,-0.450094724773435,-0.135603839632906
EC:2.1.1.64,0,0.71235749444094,0.972891656310158,-0.00271010313646216,-0.159020335990525,0.153600129717601
EC:2.1.1.67,41.6927631954796,0.164389107450205,0.0954881268333813,0.199762763057625,-0.0350883353626051,0.434613861477855
EC:2.1.1.71,57.0231534546933,0.0710674340322466,0.570497345251153,0.080070561671083,-0.196555756249063,0.356696879591229
EC:2.1.1.72,2.3384827808846,0.414681970774926,0.645615665471424,-0.0376839715219617,-0.198295880780445,0.122927937736521
EC:2.1.1.74,63.5348366017053,0.0422987754997371,0.896032606887357,0.0200514563972727,-0.280696255751455,0.320799168546
EC:2.1.1.77,0,0.749161785570554,0.95032799559871,-0.00496772660836337,-0.161265696029874,0.151330242813147
EC:2.1.1.79,0,0.510092673588078,0.201002959399797,0.10209196153915,-0.0543924947071418,0.258576417785443
EC:2.1.1.80,16.250840869506,0.339441661783992,0.178918029612453,0.126921972585841,-0.0581562411392299,0.312000186310912
EC:2.1.1.86,0.952104344595487,0.372990769005856,0.718370387244046,-0.0291019267390558,-0.187262724027765,0.129058870549653
EC:2.1.1.90,0,0.802570158867873,0.539613278967785,0.0489171642205156,-0.107385753037473,0.205220081478504
EC:2.1.1.95,41.8632152290032,0.171512494547911,0.751944485651155,-0.0620120418884261,-0.446543603515576,0.322519519738724
EC:2.1.1.98,27.5349846319605,0.214262464499359,0.606270374154292,0.0539791397114065,-0.151291022880444,0.259249302303257
EC:2.1.2.1,64.0111483765726,0.0404627817125096,0.720405326588281,-0.0552877777054594,-0.358045154347387,0.247469598936468
EC:2.1.2.10,0.00263137086946118,0.30952290061509,0.369466737946887,0.0716759025895215,-0.0848549742164533,0.228206779395496
EC:2.1.2.11,16.6686775017868,0.383140466713137,0.04508066986145,0.190217844990769,0.00417066432942967,0.376265025652109
EC:2.1.2.13,0,0.855130009661637,0.935579191478837,-0.0064441046479355,-0.162705569791656,0.149817360495785
EC:2.1.2.2,0,0.608810273930615,0.380320265818277,-0.0700039708437186,-0.226397757484133,0.0863898157966962
EC:2.1.2.3,0.00382543465994712,0.513385383979187,0.684623448062896,-0.0324103669237625,-0.18880886138541,0.123988127537885
EC:2.1.2.5,0,0.600452874018477,0.228766366978691,-0.0960635223127178,-0.252502541501197,0.0603754968757612
EC:2.1.2.9,0.00150941100868631,0.361653830388863,0.175220313602073,-0.108289213168574,-0.264854519307279,0.0482760929701325
EC:2.1.3.1,41.2588206536875,0.131495736388487,0.023974708398799,-0.269862928506825,-0.504154659714606,-0.035571197299045
EC:2.1.3.11,0,0.636843169775903,0.0458224636004413,0.15954539947794,0.00296086419370087,0.316129934762179
EC:2.1.3.2,0.00283696149886877,0.329197584556028,0.186249467040704,-0.105593410961967,-0.262172467352,0.0509856454280654
EC:2.1.3.3,0,0.754860632708789,0.840310595208019,0.0160684174985489,-0.140229907409655,0.172366742406752
EC:2.1.3.6,0,0.67862508377142,0.715994029902084,0.029018692145791,-0.127311160707727,0.185348544999309
EC:2.1.3.7,0,0.656657166122201,0.152755918375772,-0.188751046402683,-0.447478539967341,0.0699764471619753
EC:2.1.3.9,42.3453361594717,0.143845837040471,0.816398110442379,0.037571571942077,-0.279591348077065,0.354734491961219
EC:2.1.4.1,28.8441325082632,0.186694922486748,0.115101968981198,-0.16717521003641,-0.375123242187657,0.0407728221148377
EC:2.10.1.1,19.1291176769948,0.317160895638145,0.400599346087137,-0.0814703245399043,-0.271439574765977,0.108498925686169
EC:2.2.1.1,0.000392790456076225,0.478507927947335,0.196699318287723,0.103085167522522,-0.0534146374680513,0.259584972513096
EC:2.2.1.10,0,0.549590435985102,0.0855559030062246,-0.137330396244395,-0.293882081679578,0.0192212891907882
EC:2.2.1.2,0,0.631381986826471,0.0382680188382507,0.165555214396816,0.00894971917495646,0.322160709618676
EC:2.2.1.6,42.3959789182443,0.163001867122992,0.0257812791160771,0.269544683517883,0.032585681060768,0.506503685974998
EC:2.2.1.7,0,0.695557909374317,0.63685875613975,0.0376550409664699,-0.118674669866058,0.193984751798998
EC:2.2.1.9,0.0139578038329146,0.353753450232082,0.486164953529117,-0.0556107918959807,-0.212118254746144,0.100896670954182
EC:2.3.1.1,24.5976657350219,0.344792774828659,0.145363075065026,0.148544440444017,-0.0514008772663235,0.348489758154357
EC:2.3.1.101,0,0.785003602236651,0.559056312323278,-0.0465933357478249,-0.202900109612417,0.109713438116767
EC:2.3.1.102,0,0.868639475896753,0.405952557149624,0.0662717761389092,-0.0900272180672754,0.222570770345094
EC:2.3.1.109,0,0.74700666452072,0.711374416263939,0.0295083324476729,-0.126798627118508,0.185815292013853
EC:2.3.1.117,61.3385563386577,0.0158651559815987,0.120535397167268,-0.231726964359684,-0.524266514161409,0.0608125854420414
EC:2.3.1.118,0.0121946636232818,0.453445856311066,0.790148555386218,0.0212398585461542,-0.13519226187397,0.177671978966279
EC:2.3.1.12,0,0.59661180457238,0.0095938169638799,-0.207173802345564,-0.363942896469392,-0.0504047082217365
EC:2.3.1.122,33.0970572951262,0.231585040253466,0.523119324891121,-0.0703373701720531,-0.286232616054362,0.145557875710255
EC:2.3.1.128,0,0.632477041752369,0.980072624099606,0.00199237259122433,-0.154345227480508,0.158329972662957
EC:2.3.1.129,0,0.74535981595245,0.461684439743045,-0.0587116563583705,-0.21504433113956,0.0976210184228193
EC:2.3.1.15,0,0.624492067507715,0.794500663803858,-0.0207775203956074,-0.177122098073664,0.135567057282449
EC:2.3.1.157,19.906521354277,0.370797430543171,0.115981284262363,-0.153592706457706,-0.345107687099862,0.0379222741844507
EC:2.3.1.16,0,0.86972743432256,0.938298383559223,-0.00617133137660808,-0.162427412234001,0.150084749480785
EC:2.3.1.165,44.0453410523192,0.167259277755312,0.871333303007749,-0.0324006406685843,-0.424485551603732,0.359684270266563
EC:2.3.1.168,0,0.639283550528224,0.598906643493742,0.0419585292564736,-0.114393856601185,0.198310915114132
EC:2.3.1.169,0.00214877564046482,0.314576587920594,0.0216421614466531,0.183738409565788,0.0269317340982253,0.34054508503335
EC:2.3.1.174,0,0.514358152975112,0.279514078547866,0.086323481364089,-0.0701302866865509,0.242777249414729
EC:2.3.1.178,0,0.859735735964755,0.775734109832087,0.0227131779151295,-0.133551245866302,0.178977601696561
EC:2.3.1.179,29.3661767467601,0.202932895049026,0.221197678594582,0.130474798182001,-0.0785626708753698,0.339512267239371
EC:2.3.1.18,11.8303286424718,0.49399801023421,0.649298499867824,-0.0410684228139046,-0.21807763853243,0.135940792904621
EC:2.3.1.180,0,0.651351519699796,0.0234183265418164,-0.181154586744187,-0.337805882861991,-0.0245032906263822
EC:2.3.1.181,45.305161918796,0.134456170422039,0.595188480737601,0.0658936002205815,-0.177172871094869,0.308960071536032
EC:2.3.1.182,0,0.749953428144375,0.00888260182621895,0.209226197358351,0.0525017258018491,0.365950668914854
EC:2.3.1.183,73.5862044143246,0.00872289719007291,0.110347054868392,0.289533498721788,-0.0658859741259232,0.644952971569499
EC:2.3.1.184,25.3541170588202,0.349286859864173,0.388903536525598,0.0883869562537433,-0.112673560048329,0.289447472555816
EC:2.3.1.187,0.00576867398531105,0.266573288487438,0.930222666354167,0.00699247711501386,-0.149520417014532,0.16350537124456
EC:2.3.1.189,0,0.696719339089026,0.266247892386766,-0.0887099770101321,-0.245102307578336,0.0676823535580722
EC:2.3.1.19,0,0.594947983337053,0.814499339606387,0.0187170363521182,-0.137637246523242,0.175071319227478
EC:2.3.1.191,0,0.569500633734376,0.0054416518053041,-0.222437315920893,-0.379280154052333,-0.0655944777894529
EC:2.3.1.193,0,0.906121779991034,0.730678520204644,-0.0274415847701677,-0.183690597901258,0.128807428360923
EC:2.3.1.20,0,0.691334131475835,0.649134263277144,0.0362888221538081,-0.120041336537313,0.192618980844929
EC:2.3.1.201,0,0.667429952410483,0.155500486288689,0.113378629049493,-0.0430723628607211,0.269829620959706
EC:2.3.1.202,1.99900303547292,0.286512469886979,7.44878141432194e-05,-0.325737343294992,-0.486897838092871,-0.164576848497113
EC:2.3.1.203,14.7586407307039,0.288960255056274,0.0117169599924966,-0.235292371874696,-0.418253821149303,-0.052330922600088
