len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
EC:1.1.1.1	174	177	0.0411261880590135	0.0405730688857776	0.00369122198563835	0.00462455069470442	0.132073111294244	-0.0781217096986429	0.342267932287131
EC:1.1.1.100	174	177	0.0572391623341527	0.0565559181844682	0.00532373723590365	0.00516652313145321	0.130264724936167	-0.07992387759395	0.340453327466284
EC:1.1.1.102	174	177	0.000778286736843724	0.000723031891841965	0.00179803750937866	0.00172033102297495	0.0314076587185628	-0.178571340826206	0.241386658263332
EC:1.1.1.103	174	177	0.0105176273428588	0.0105211225587675	0.00458628162894977	0.00524308509679589	-0.00070919042260041	-0.21067525296593	0.209256872120729
EC:1.1.1.105	174	177	2.58859467205873e-05	0.000212893089060269	0.000204642295524944	0.000788483659197266	-0.3234446908377	-0.534779057175771	-0.11211032449963
EC:1.1.1.108	174	177	0.00221338499829691	0.00229738825251145	0.00306637216905993	0.00311600840521835	-0.0271723002728892	-0.237148044351311	0.182803443805532
EC:1.1.1.11	174	177	0.000352133007614736	0.000408402436683624	0.000918987563758463	0.0011426944640942	-0.0542174536922974	-0.264222078400632	0.155787171016037
EC:1.1.1.122	174	177	0.000685656334450555	0.000626995347943614	0.00140986850616616	0.00145972104587517	0.0408723135721938	-0.169115661998232	0.25086028914262
EC:1.1.1.125	174	177	0.008616836488594	0.00855571870145753	0.00442123211524485	0.00515135401027034	0.0127240640304977	-0.197244116364915	0.222692244425911
EC:1.1.1.130	174	177	0.00586317060547423	0.00566824736961175	0.00370473366402865	0.00409989670137526	0.049865118112775	-0.160133563343546	0.259863799569096
EC:1.1.1.132	174	177	0.00486891817017457	0.00423183779408713	0.00482948031614046	0.00450457516762277	0.136464827194929	-0.0737454516227232	0.346675106012582
EC:1.1.1.133	174	177	0.0429989165921182	0.0429740951955675	0.00423296622404295	0.00450250941896844	0.00567868726038844	-0.204287791831797	0.215645166352574
EC:1.1.1.136	174	177	0.00269720785183066	0.00257874702554992	0.00217838788503835	0.00217418016631659	0.0544330399619109	-0.155571892051756	0.264437971975578
EC:1.1.1.137	174	177	0.00271359243271664	0.0033136755462459	0.00327120046067054	0.00337637056628791	-0.180494939795604	-0.390888052895511	0.0298981733043031
EC:1.1.1.14	174	177	0.0262179052746841	0.0253918695900858	0.00667577374454729	0.00727967274574231	0.118227263378556	-0.0919221265979545	0.328376653355067
EC:1.1.1.140	174	177	0.00774560120195826	0.00830630688509135	0.00525488606252084	0.00544503205359701	-0.104773059098753	-0.314883110149458	0.105336991951952
EC:1.1.1.145	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.157	174	177	0.0211693178540133	0.0210152048754398	0.00585628828376829	0.00589582501279029	0.0262263724098362	-0.183748708892991	0.236201453712663
EC:1.1.1.159	174	177	0.0107928595357952	0.0110995661702701	0.00434676648598369	0.00437341755477419	-0.0703418972391379	-0.280372870177204	0.139689075698928
EC:1.1.1.163	174	177	7.06568338765572e-05	0.000310654192543112	0.000473476081310663	0.00102218084937798	-0.300456208597858	-0.511603509086803	-0.0893089081089138
EC:1.1.1.169	174	177	0.0319349636691093	0.0321332217364676	0.0025095930933615	0.0024992866980003	-0.079163870026047	-0.289212143872252	0.130884403820158
EC:1.1.1.17	174	177	0.00841759253072146	0.00825284821216359	0.00423251436655879	0.00472736299754098	0.036700464907122	-0.173283264523116	0.24668419433736
EC:1.1.1.173	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.179	174	177	0.000279054792838812	0.000219180106384391	0.0010181099871361	0.000900807169995467	0.062321022212143	-0.147695991901036	0.272338036325322
EC:1.1.1.18	174	177	0.0121945142859583	0.0111800879473263	0.00447984256638625	0.00505712624318119	0.212236922507693	0.00168062571772226	0.422793219297664
EC:1.1.1.193	174	177	0.0327594252729388	0.0331153962271603	0.00213777816569412	0.00296140563312208	-0.137646278703396	-0.347860802061445	0.0725682446546542
EC:1.1.1.2	174	177	0.000811381965754862	0.000808307728578943	0.00174372798962603	0.0015887228724692	0.00184377385312408	-0.20812232669851	0.211809874404758
EC:1.1.1.202	174	177	0.000960289590124625	0.000700042333532007	0.0016466801708169	0.00147133331369911	0.16674848187384	-0.0435821133356113	0.377079077083292
EC:1.1.1.203	174	177	0.000397978183075656	0.000272090452527379	0.00119784446479117	0.00104057642123323	0.112269955494589	-0.0978614311588018	0.32240134214798
EC:1.1.1.205	174	177	0.0393144220284399	0.0399192852282442	0.00174234760779481	0.00213494139073961	-0.310148846209764	-0.521373358540139	-0.0989243338793895
EC:1.1.1.206	174	177	0.000968823439540157	0.00105065458067725	0.0021195656834287	0.00257323651088381	-0.0346847920567988	-0.244666633533281	0.175297049419684
EC:1.1.1.21	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.215	174	177	0.00500404959745532	0.00500115731563774	0.0048798006687413	0.00517925777264779	0.000574658587514425	-0.209391401689416	0.210540718864444
EC:1.1.1.219	174	177	0.00381099135987637	0.00358787358567439	0.00329502606540202	0.00330590224049078	0.0676008891409104	-0.142425123844078	0.277626902125899
EC:1.1.1.22	174	177	0.0399113840115604	0.0398725513071395	0.00449223491123405	0.00472095555296337	0.0084254129577362	-0.201541574477225	0.218392400392697
EC:1.1.1.220	174	177	0.000479843125012964	0.0012194872922544	0.00111429428812809	0.00214468164527946	-0.431730026274591	-0.64412780604555	-0.219332246503631
EC:1.1.1.23	174	177	0.0351099268173099	0.0344019357522672	0.00252486527855689	0.00306491333102566	0.251935072070713	0.0411377963993147	0.462732347742111
EC:1.1.1.25	174	177	0.0396835328135249	0.0396552206690042	0.0025842081509563	0.00259009868537213	0.0109432432271086	-0.199024384120557	0.220910870574774
EC:1.1.1.251	174	177	0.00467792752885038	0.00463621953003051	0.00485388429957042	0.00505120850518029	0.00841841458045635	-0.201548571307707	0.218385400468619
EC:1.1.1.26	174	177	0.00326739959227964	0.00326293300858851	0.00290141455977461	0.00294641319504456	0.0015274581460213	-0.208438628412746	0.211493544704789
EC:1.1.1.261	174	177	0.013029406529805	0.0140455567622796	0.00579306313963326	0.00602631840447598	-0.171883811310084	-0.382237184603292	0.0384695619831248
EC:1.1.1.262	174	177	0.0287024783585392	0.0288941809380034	0.00355328082944684	0.00352243289339521	-0.0541875914094766	-0.264192173647039	0.155816990828086
EC:1.1.1.264	174	177	0.00250516602630279	0.00261584082925111	0.00241982920590695	0.00259383716742338	-0.0441095412174345	-0.254101126293778	0.165882043858909
EC:1.1.1.267	174	177	0.0369570119462608	0.0367053511492783	0.00157346642526622	0.00179848292251195	0.148851015996505	-0.0614055763920316	0.359107608385041
EC:1.1.1.27	174	177	0.0254446424575348	0.0253749239291239	0.00544142464026449	0.00522972480408501	0.0130663896352469	-0.196901906608884	0.223034685879378
EC:1.1.1.271	174	177	0.0265146311313518	0.0260990716166298	0.00476085652314072	0.0048446872468998	0.0865151482440015	-0.123549100614887	0.29657939710289
EC:1.1.1.275	174	177	7.49765512115847e-06	0	9.89008636107648e-05	0	0.107675039009262	-0.10244309626914	0.317793174287664
EC:1.1.1.276	174	177	1.23778245054345e-05	1.95072739369958e-05	0.000163274719019193	0.000259527400002737	-0.0328223967538456	-0.24280258859356	0.177157795085869
EC:1.1.1.28	174	177	0.0273415601163437	0.0279006336591249	0.00432468699983438	0.0044158784003782	-0.127907742257042	-0.338088368296422	0.0822728837823378
EC:1.1.1.281	174	177	0.00313894065925768	0.00313347568041094	0.00266309222055237	0.00276324844131905	0.00201357861877956	-0.207952530527668	0.211979687765228
EC:1.1.1.282	174	177	0.00509183292653168	0.00502796609045052	0.00500997469604408	0.00511910482086805	0.0126086909489402	-0.197359451095186	0.222576832993067
EC:1.1.1.284	174	177	0.00550852758778882	0.00533160523749156	0.00343245572724117	0.00340806202691059	0.0517290226312522	-0.158272143214409	0.261730188476913
EC:1.1.1.287	174	177	0.00101877029947885	0.00120181872922766	0.00200618835724206	0.00210029585173963	-0.089109979498063	-0.299180205366101	0.120960246369975
EC:1.1.1.289	174	177	0.00101489176707012	0.00119461510047043	0.00199643585021059	0.0020904300513997	-0.0879110452423424	-0.297978487521675	0.12215639703699
EC:1.1.1.29	174	177	0.031642592583408	0.0314754940183074	0.00346990688066213	0.00384194099405221	0.0456272981860508	-0.164366073854018	0.255620670226119
EC:1.1.1.290	174	177	0.0226371553590019	0.022306248306596	0.00470133059969876	0.00461541792173174	0.0710374897737822	-0.138994773203165	0.28106975275073
EC:1.1.1.291	174	177	0.00249242108600107	0.00253450189748584	0.0023946298062695	0.00255547521925328	-0.0169882795785532	-0.226958122495677	0.192981563338571
EC:1.1.1.292	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.3	174	177	0.0389278966928836	0.0388835713954565	0.0019109754980334	0.00213671632657941	0.0218570934213975	-0.188115231196677	0.231829418039472
EC:1.1.1.30	174	177	0.00360909039217716	0.00312974453445746	0.00289320846940515	0.00273779705626738	0.170227867329256	-0.0401180857198731	0.380573820378385
EC:1.1.1.301	174	177	7.4367454650103e-05	6.73335385485776e-05	0.000463303583826182	0.000463229872971452	0.0151833068474071	-0.194785774107462	0.225152387802276
EC:1.1.1.302	174	177	0.00208388145860149	0.00194769841292585	0.00252919046876563	0.00238059190555827	0.0554631957712919	-0.154543221497891	0.265469613040474
EC:1.1.1.303	174	177	0.00251947067593408	0.00344272653996542	0.00262268664489699	0.00333411029794657	-0.307485541196081	-0.518688596151559	-0.0962824862406033
EC:1.1.1.304	174	177	0.00225963883402378	0.00276884227187654	0.0023093766641484	0.00260937488980454	-0.206553922902018	-0.417079074919418	0.00397122911538209
EC:1.1.1.305	174	177	0.00556457738524975	0.00554541152933793	0.00473822158663771	0.00512424046048483	0.00388234940503143	-0.206083904320455	0.213848603130517
EC:1.1.1.306	174	177	0.000119935331508901	0.000244707284193355	0.000650710332858772	0.00085195229475351	-0.16441246776145	-0.374732929247081	0.0459079937241808
EC:1.1.1.308	174	177	0.00102538575602	0.00158398698496889	0.00162041948101908	0.00247018260331234	-0.266948979149305	-0.477848053154818	-0.0560499051437925
EC:1.1.1.31	174	177	0.0197423360917254	0.0196851535675835	0.00410887559056812	0.00498938799549499	0.0125012322722222	-0.197466874365651	0.222469338910095
EC:1.1.1.310	174	177	0.00464023973486859	0.00482556819770923	0.00408647404933187	0.00445637209479186	-0.0433312804402498	-0.253321972653491	0.166659411772991
EC:1.1.1.312	174	177	3.84355685560975e-05	4.66751601882644e-05	0.000326152078492485	0.000340902472506728	-0.0246936724956927	-0.234667729737859	0.185280384746473
EC:1.1.1.313	174	177	0.000213994775730888	0.000231089539861815	0.000729486915517607	0.000737228571078472	-0.0233088838753223	-0.233282068890369	0.186664301139725
EC:1.1.1.320	174	177	0.00119640897492295	0.00110513425848075	0.00232453146142259	0.00235590644368591	0.0389995162529888	-0.170986496687193	0.24898552919317
EC:1.1.1.328	174	177	1.82567428796315e-05	7.67448622136007e-06	0.000172513764846522	0.000102102398408885	0.0748094480240197	-0.135230031296319	0.284848927344359
EC:1.1.1.333	174	177	9.37900049158068e-05	5.69846816800638e-05	0.000596741785614397	0.000354000274443032	0.0751729532938403	-0.134867241174308	0.285213147761989
EC:1.1.1.335	174	177	0.00648271479922401	0.00588896983806571	0.0043957781896472	0.00456411535905643	0.132489159303165	-0.0777071044504977	0.342685423056828
EC:1.1.1.336	174	177	0.0172095503797834	0.018164626758122	0.00543156624019718	0.00573040844525663	-0.171029731746042	-0.381379268992263	0.0393198055001786
EC:1.1.1.337	174	177	0.000560525368623291	0.000599408150084004	0.00141795397022057	0.00132907732404258	-0.0283020060999612	-0.238278572484917	0.181674560284995
EC:1.1.1.338	174	177	0.0024625827684078	0.00251867424347535	0.00239194618575742	0.00255769241030526	-0.0226456697904027	-0.232618454892615	0.18732711531181
EC:1.1.1.339	174	177	0.00149414008486926	0.0017907846363675	0.0021619223497855	0.00248577318559471	-0.127267708290526	-0.337446193422352	0.0829107768413
EC:1.1.1.34	174	177	0.000339970950797539	0.000434808824817781	0.00111364654986068	0.00110668050332507	-0.0854288244441515	-0.295490623432646	0.124632974544343
EC:1.1.1.342	174	177	0.000520424392456131	0.000494995080995051	0.00150175892241513	0.00153303832692107	0.0167561167603319	-0.193213623358953	0.226725856879617
EC:1.1.1.343	174	177	0.0227063620715369	0.0232471156253241	0.004293634632084	0.00422433843345462	-0.126972337610796	-0.337149838344964	0.0832051631233731
EC:1.1.1.346	174	177	0.0114516125181026	0.0113572824121691	0.00652652632257907	0.00684462710724278	0.0141026210923374	-0.19586604457397	0.224071286758645
EC:1.1.1.35	174	177	0.0121939019820246	0.0136470899445203	0.00721423464149651	0.00781690726363541	-0.193135280970523	-0.403590231570828	0.0173196696297829
EC:1.1.1.350	174	177	0.00286959129524089	0.00289571851635338	0.00283794727376743	0.00282576210214571	-0.00922633635052312	-0.219193509298331	0.200740836597285
EC:1.1.1.36	174	177	0.00317727828298865	0.00264363841738663	0.00319182386238875	0.0028522595152667	0.176389480397231	-0.0339844449502466	0.386763405744709
EC:1.1.1.362	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.363	174	177	0.0225735481682367	0.0228550214575072	0.00430396933033287	0.00414584945591276	-0.0666213776264318	-0.276645665928427	0.143402910675563
EC:1.1.1.367	174	177	0.0169906249150126	0.0158462674103122	0.00471170297743223	0.00511173466125524	0.232710891743233	0.0220354250796545	0.443386358406812
EC:1.1.1.369	174	177	0.0121945142859583	0.0111800879473263	0.00447984256638625	0.00505712624318119	0.212236922507693	0.00168062571772226	0.422793219297664
EC:1.1.1.37	174	177	0.0328831696680849	0.032929284665527	0.00566891249976597	0.00495982320558606	-0.00866312012128019	-0.218630160858112	0.201303920615551
EC:1.1.1.370	174	177	0.00172349278440113	0.0016034094431856	0.00254107843537789	0.00240702059738031	0.0485306530973276	-0.161466305636551	0.258527611831207
EC:1.1.1.371	174	177	0.000620541199153833	0.00059289749212819	0.00164869452213084	0.00186223261812221	0.0157100139546488	-0.194259280513394	0.225679308422692
EC:1.1.1.373	174	177	0.00414394204039616	0.004031505635792	0.00284428953571608	0.00296713543466833	0.0386792848503951	-0.171306401710286	0.248664971411077
EC:1.1.1.374	174	177	0.000279081875478214	0.000380365179339033	0.00105352153948058	0.00104554249196037	-0.0965057570171128	-0.306593986594376	0.11358247256015
EC:1.1.1.376	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.377	174	177	0	0	0	0	NA	NA	NA
EC:1.1.1.378	174	177	0	0	0	0	NA	NA	NA
