len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
ARGSYN-PWY	52	52	0.020429562512661	0.0194006971604186	0.00262614552915403	0.00234927350951864	0.412940494914953	0.0198212147088125	0.806059775121093
ARGSYNBSUB-PWY	52	52	0.0204642163974822	0.0192057594502868	0.00288441827423561	0.00248651878929008	0.46733656294389	0.0730670210768497	0.861606104810931
ARO-PWY	52	52	0.0219256876587395	0.021128703190589	0.00163507954664029	0.00178719517956129	0.4653035778409	0.071079518976235	0.859527636705566
ASPASN-PWY	52	52	0.015126741465138	0.0156928956199538	0.0022808240968322	0.00222749989066762	-0.251141913482698	-0.641667753417657	0.13938392645226
AST-PWY	52	52	0.000691401826483387	0.00128967525809471	0.00159357581160719	0.00211721135001451	-0.319287713332788	-0.710753791487312	0.0721783648217358
BIOTIN-BIOSYNTHESIS-PWY	52	52	0.00878545787730903	0.00967373257110312	0.0030952281053503	0.00342209462847022	-0.272246645443309	-0.663039893522183	0.118546602635565
BRANCHED-CHAIN-AA-SYN-PWY	52	52	0.0209333383396761	0.0206912799891368	0.0016592554813412	0.00160745762096223	0.148178257112184	-0.241350619604941	0.53770713382931
CALVIN-PWY	52	52	0.0209730160869764	0.0206293089036987	0.00146566963558155	0.00157889052512989	0.225628496596343	-0.164602656299665	0.615859649492351
CATECHOL-ORTHO-CLEAVAGE-PWY	52	52	0.000318419741319531	0.000276883177652842	0.00111659567447404	0.000902624849289877	0.0409121259138219	-0.348123989965695	0.429948241793338
CENTFERM-PWY	52	52	0.00563453291957211	0.00510531217951597	0.0015033764291006	0.00163112544777434	0.337394444954899	-0.0543587845710156	0.729147674480814
CITRULBIO-PWY	52	52	0.0121574991011513	0.012716052717959	0.00330922971386037	0.00307629333104615	-0.174827449029081	-0.564565258787831	0.21491036072967
COA-PWY-1	52	52	0.0230204865067001	0.0220704879373199	0.00174100312315048	0.00200415262407625	0.506073550837927	0.110900567164849	0.901246534511004
COA-PWY	52	52	0.0209985983149477	0.0204116465228783	0.00165715090188131	0.0017621801516076	0.343151971254028	-0.0486958379163382	0.734999780424395
COBALSYN-PWY	52	52	0.0126503759431792	0.0126128430643304	0.00181133594067215	0.00179096110708776	0.0208379697768441	-0.368168011127675	0.409843950681364
CODH-PWY	52	52	2.09003928840781e-05	0	0.000150714876441773	0	0.196116135138184	-0.193813252983513	0.586045523259881
COLANSYN-PWY	52	52	0.0108909517306992	0.0108887311436428	0.00139277692510983	0.00121037727703933	0.00170190142527476	-0.387293593168545	0.390697396019094
COMPLETE-ARO-PWY	52	52	0.0213568328571124	0.0206209335618958	0.0014365108906102	0.00162249470137916	0.480249485966314	0.0856865459073445	0.874812426025284
CRNFORCAT-PWY	52	52	0.000199998794880851	0.00020624075335112	0.000497660974471762	0.000514364568167511	-0.0123338950805811	-0.401333017732039	0.376665227570877
DAPLYSINESYN-PWY	52	52	0.00629505845450753	0.00663178322641726	0.00306405490511106	0.00297581319833943	-0.11148880578653	-0.500786307505284	0.277808695932224
DENITRIFICATION-PWY	52	52	0.000154347235831103	0.000103890548965113	0.00034809527583075	0.00028944193846632	0.15762060528002	-0.231978369520631	0.547219580080671
DENOVOPURINE2-PWY	52	52	0.017154704117274	0.0175746044201672	0.00158357206844215	0.0016663645380718	-0.258321417533816	-0.648935825575034	0.132292990507402
DHGLUCONATE-PYR-CAT-PWY	52	52	0	0	0	0	NA	NA	NA
DTDPRHAMSYN-PWY	52	52	0.0250593034310214	0.0248383537238377	0.0022719022552995	0.00246400803033427	0.0932315612200897	-0.295975130362506	0.482438252802686
ECASYN-PWY	52	52	0.000741368126959546	0.00109079323517993	0.00179493649871219	0.00183813646879311	-0.192344283398173	-0.582238132600879	0.197549565804534
ENTBACSYN-PWY	52	52	0.00117025728453197	0.00240800071143007	0.00269660360036305	0.00351881898618765	-0.394841528079892	-0.787608934402022	-0.00207412175776145
FAO-PWY	52	52	0.00443505294520384	0.00569335448184076	0.00237370774384038	0.0031499655834001	-0.451169763703248	-0.845082954326005	-0.0572565730804916
FASYN-ELONG-PWY	52	52	0.00902988914535513	0.00989788012512444	0.00345015516021045	0.00381057436613707	-0.238797919130031	-0.629177272042563	0.151581433782501
FASYN-INITIAL-PWY	52	52	0.00774250498251649	0.00875821557441914	0.00355039221203778	0.00396099169399119	-0.270042503095334	-0.66080682382903	0.120721817638363
FERMENTATION-PWY	52	52	0.00531301421077261	0.00602102490165747	0.00282194403684217	0.00304046842924062	-0.241374802442287	-0.631784130253726	0.149034525369153
FOLSYN-PWY	52	52	0.00480404038157656	0.00572253989723917	0.00259348318347621	0.00302155234271581	-0.326210563516714	-0.717784584803467	0.0653634577700394
FUC-RHAMCAT-PWY	52	52	0.00664661659083854	0.00690405066564159	0.00240386382197046	0.00271428654964672	-0.100412008942156	-0.489652485566574	0.288828467682263
FUCCAT-PWY	52	52	0.00580956281759368	0.00579930449369405	0.00222955524973402	0.00244389700457294	0.00438543126348761	-0.384610460483175	0.39338132301015
GALACT-GLUCUROCAT-PWY	52	52	0.00848154093990365	0.00881637556448015	0.00217010496558707	0.0017106545125491	-0.171364591134684	-0.561073309507002	0.218344127237634
GALACTARDEG-PWY	52	52	0.0028890857782032	0.00392667417363735	0.00208036555700902	0.00274088325079545	-0.426439687406297	-0.819831463948741	-0.0330479108638534
GALACTUROCAT-PWY	52	52	0.00797771568763101	0.00843841880621697	0.00218143888627982	0.00198105973287146	-0.22110288798146	-0.611285040684546	0.169079264721627
GALLATE-DEGRADATION-I-PWY	52	52	0	0	0	0	NA	NA	NA
GALLATE-DEGRADATION-II-PWY	52	52	0	0	0	0	NA	NA	NA
GLCMANNANAUT-PWY	52	52	0.00954047540158134	0.00979988062044003	0.00204100847133582	0.00180892830742986	-0.134513989482196	-0.523949070723373	0.254921091758981
GLUCARDEG-PWY	52	52	0.00244626970412603	0.00332924547003734	0.00176774413017736	0.00251596846102649	-0.406099667563486	-0.799084134401161	-0.0131152007258101
GLUCARGALACTSUPER-PWY	52	52	0.0028890857782032	0.00392667417363735	0.00208036555700902	0.00274088325079545	-0.426439687406297	-0.819831463948741	-0.0330479108638534
GLUCONEO-PWY	52	52	0.0138535644882455	0.0139955126446889	0.00148999786568552	0.00192295256744578	-0.0825207443780222	-0.471681691569567	0.306640202813522
GLUCOSE1PMETAB-PWY	52	52	0.00324136403088669	0.00393226930370027	0.00234932505535851	0.00305550275961663	-0.253507585903062	-0.644062335805714	0.137047163999589
GLUCUROCAT-PWY	52	52	0.0090879662863715	0.00935708332895584	0.00216303123391312	0.00163817342689362	-0.140264886188672	-0.529738340932673	0.24920856855533
GLUDEG-I-PWY	52	52	0.00460318843474847	0.00426609808892376	0.0028672783794404	0.00304941834056046	0.11389150126724	-0.275419155569452	0.503202158103933
GLUTORN-PWY	52	52	0.0186089009778156	0.0176262860734024	0.00264106659494869	0.00242691028617011	0.387428279648387	-0.00519946542992744	0.780056024726702
GLYCOCAT-PWY	52	52	0.00450016509093727	0.00496395550066055	0.00292485936822722	0.00339494792213591	-0.146369228887044	-0.5358851684957	0.243146710721611
GLYCOGENSYNTH-PWY	52	52	0.0167678389121116	0.0164921660789076	0.00195176004150041	0.00211847749664769	0.135344371727534	-0.25409615134189	0.524784894796958
GLYCOL-GLYOXDEG-PWY	52	52	0.000520472103171022	0.000982222270193405	0.00103162876216246	0.00116879094380476	-0.418879802042259	-0.812117917234495	-0.0256416868500237
GLYCOLYSIS-E-D	52	52	0.00966360066339152	0.0102301103885042	0.00141305158352427	0.0018248379058023	-0.347129310150663	-0.739043376594143	0.0447847562928163
GLYCOLYSIS-TCA-GLYOX-BYPASS	52	52	0.00208562458155002	0.00369483848160354	0.00310945782285232	0.00438690535880677	-0.423230725419439	-0.816556948598429	-0.0299045022404497
GLYCOLYSIS	52	52	0.013812350712636	0.0141534139874134	0.00207495761462841	0.0026481313435705	-0.143371944705638	-0.532866798340619	0.246122908929342
GLYOXYLATE-BYPASS	52	52	0.00158854604020711	0.00289511884660836	0.00220897685855208	0.00333979890495564	-0.46145557924553	-0.855594077317473	-0.067317081173587
GOLPDLCAT-PWY	52	52	0.00397930739054034	0.00451015624965843	0.00108582547603606	0.0015577265101221	-0.3953678936632	-0.788145315141213	-0.00259047218518749
HCAMHPDEG-PWY	52	52	0.000410234128781813	0.00124885571935379	0.00113814288730067	0.00225035876237868	-0.470294721909081	-0.864630789978711	-0.0759586538394504
