len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
ASPASN-PWY	53	75	0.0151175029692658	0.0150650958553118	0.003171882550191	0.00261302615060746	0.0183437631663009	-0.336783998976546	0.373471525309148
AST-PWY	53	75	0.00285862636302722	0.00276233326007307	0.00328419325618776	0.00277595315087579	0.0321387381672835	-0.323004023473118	0.387281499807685
BIOTIN-BIOSYNTHESIS-PWY	53	75	0.0102971640160117	0.0103663096365974	0.00336104303718936	0.00287371866638357	-0.0224194321859153	-0.37755077273004	0.332711908358209
BRANCHED-CHAIN-AA-SYN-PWY	53	75	0.0208878739553889	0.0212582858968797	0.00173778713280181	0.00245623876939766	-0.169253237943045	-0.524990248105917	0.186483772219828
CALVIN-PWY	53	75	0.0205964859481747	0.0205303992054824	0.00214133212277143	0.0018689388218525	0.0332781782997122	-0.321866188752139	0.388422545351564
CATECHOL-ORTHO-CLEAVAGE-PWY	53	75	0.000863851763465737	0.000835497379238612	0.00146718959293424	0.00144695205083415	0.0194830212347442	-0.335645669115595	0.374611711585083
CENTFERM-PWY	53	75	0.00604725729568216	0.00553518792500074	0.00173255886764395	0.0018472222191868	0.284358834883712	-0.0724991014994544	0.641216771266879
CITRULBIO-PWY	53	75	0.010743895967605	0.011067935362614	0.00344736996880981	0.00334225152965557	-0.095698935514402	-0.451016658813843	0.259618787785039
COA-PWY-1	53	75	0.0222681944100877	0.0219397388033337	0.00262602484758842	0.00245531051640235	0.129970143202546	-0.22551403308856	0.485454319493651
COA-PWY	53	75	0.0205195208530657	0.0201614615482018	0.00238480453865988	0.00223541170823186	0.155796969835861	-0.199845978767756	0.511439918439479
COBALSYN-PWY	53	75	0.0126954148121766	0.0117779215060507	0.00241236068859729	0.00209838092987447	0.410821114533427	0.0520837337861929	0.76955849528066
CODH-PWY	53	75	0	0	0	0	NA	NA	NA
COLANSYN-PWY	53	75	0.0106884865028393	0.0103827123939758	0.00203333774210859	0.00177763065771486	0.162011223305165	-0.193674199247526	0.517696645857857
COMPLETE-ARO-PWY	53	75	0.0209168513444291	0.0205321377632263	0.00208068839169461	0.00212419835756417	0.182644592496017	-0.17319372921085	0.538482914202884
CRNFORCAT-PWY	53	75	0.000213701140130243	0.000323752483449129	0.000496397024760751	0.000955083415589225	-0.137842263096823	-0.493371800441641	0.217687274247995
DAPLYSINESYN-PWY	53	75	0.00990174681718685	0.0100941652252955	0.0037012910863781	0.0040677367688791	-0.0490780886845077	-0.404250480240402	0.306094302871387
DENITRIFICATION-PWY	53	75	0.000441609432587809	0.000255455478842813	0.00072787482639118	0.000594364272028892	0.285170375308641	-0.0716974678768584	0.642038218494141
DENOVOPURINE2-PWY	53	75	0.0164626360764668	0.0168473885084581	0.00202027804003267	0.0016270822626087	-0.213775815007578	-0.569879320148746	0.14232769013359
DHGLUCONATE-PYR-CAT-PWY	53	75	9.38977029842038e-05	7.84455744171389e-05	0.000451794666915776	0.000290729495226703	0.042230878014953	-0.3129280485869	0.397389804616806
DTDPRHAMSYN-PWY	53	75	0.0229289955872886	0.0225466859734806	0.0042343143347415	0.00321939281725483	0.104103470468436	-0.251250400821912	0.459457341758784
ECASYN-PWY	53	75	0.00253217095206016	0.00245417073899839	0.00256965689659271	0.00234603968810416	0.031956689091528	-0.323185821232122	0.387099199415179
ENTBACSYN-PWY	53	75	0.0050605784335565	0.00501599378675385	0.00444028731758396	0.00435187022962738	0.0101592520625063	-0.344963485373606	0.365281989498619
FAO-PWY	53	75	0.00795819118469541	0.00801702304300313	0.0050832967150076	0.00389174138956017	-0.0133026310464906	-0.368426956988698	0.341821694895716
FASYN-ELONG-PWY	53	75	0.0106805028479419	0.0108070270864927	0.00386503467894851	0.00343968382399543	-0.0349390421906171	-0.390085849470238	0.320207765089004
FASYN-INITIAL-PWY	53	75	0.00996524258831274	0.0100420467938766	0.00437791734327925	0.00404727263126392	-0.0183439539753961	-0.373471716269023	0.336783808318231
