len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
PHOSLIPSYN-PWY	40	40	NA	0.0143357769193871	NA	0.00269896831189114	NA	NA	NA
PHOTOALL-PWY	40	40	NA	2.36517255068128e-05	NA	0.000149586646389257	NA	NA	NA
POLYAMINSYN3-PWY	40	40	NA	0.00399331097767675	NA	0.00231094443602813	NA	NA	NA
POLYAMSYN-PWY	40	40	NA	0.00726528858702062	NA	0.00311390491302338	NA	NA	NA
POLYISOPRENSYN-PWY	40	40	NA	0.00846818938693771	NA	0.00239582926736675	NA	NA	NA
PPGPPMET-PWY	40	40	NA	0.00562190243604165	NA	0.00263253361910909	NA	NA	NA
PROPFERM-PWY	40	40	NA	0.00143137224259562	NA	0.0013750467318685	NA	NA	NA
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	40	40	NA	0.000824245721237239	NA	0.00180358019781696	NA	NA	NA
PRPP-PWY	40	40	NA	0.0111020886970756	NA	0.00222979676729402	NA	NA	NA
PWY-101	40	40	NA	0.000150042979796556	NA	0.000415059838449942	NA	NA	NA
PWY-1042	40	40	NA	0.0238949391676305	NA	0.00221281672374643	NA	NA	NA
PWY-1269	40	40	NA	0.0111466263086655	NA	0.00355321543302549	NA	NA	NA
PWY-1361	40	40	NA	6.71163469273854e-05	NA	0.000424481049041163	NA	NA	NA
PWY-1501	40	40	NA	1.91251098691399e-05	NA	0.000120957815374894	NA	NA	NA
PWY-1541	40	40	NA	0.000100592099064725	NA	0.00044435026384376	NA	NA	NA
PWY-1622	40	40	NA	0	NA	0	NA	NA	NA
PWY-181	40	40	NA	0	NA	0	NA	NA	NA
PWY-1861	40	40	NA	0.00608110598019214	NA	0.00327357067753308	NA	NA	NA
PWY-2201	40	40	NA	0	NA	0	NA	NA	NA
PWY-2221	40	40	NA	0.000217165939826168	NA	0.00068051220772073	NA	NA	NA
PWY-241	40	40	NA	0.00831952532006418	NA	0.00239311201099635	NA	NA	NA
