len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
AST-PWY	61	53	0.0010434805883896	0.00166322370383012	0.00157134765009127	0.00234661687345827	-0.314651602118691	-0.688997724101545	0.0596945198641631
BIOTIN-BIOSYNTHESIS-PWY	61	53	0.00810025465320792	0.00948729140019412	0.00269494396624199	0.00317142527694175	-0.474065513102216	-0.851292172714162	-0.0968388534902706
BRANCHED-CHAIN-AA-SYN-PWY	61	53	0.0211198536396915	0.0201731879463187	0.00181441350997205	0.00261751811152744	0.425725543229382	0.0494928812543995	0.801958205204364
CALVIN-PWY	61	53	0.0212984170279033	0.0202650190077779	0.00177379411036499	0.00257186102339937	0.473829160554253	0.0966076140866849	0.851050707021821
CATECHOL-ORTHO-CLEAVAGE-PWY	61	53	0.000108102265690831	0.000189206568082289	0.000334493818032339	0.000578693727844105	-0.174742639328659	-0.547510734034673	0.198025455377354
CENTFERM-PWY	61	53	0.00616921662760611	0.00598317179407186	0.0017715385276782	0.00201762778952446	0.0984476827763546	-0.273838719063151	0.47073408461586
CITRULBIO-PWY	61	53	0.0104742050966824	0.0117478936228534	0.00287016081951669	0.00293326609017681	-0.439258908308334	-0.815759345389377	-0.0627584712272913
COA-PWY-1	61	53	0.0225892781266675	0.0214566776985565	0.00183708696674718	0.00264491731855909	0.503705052672341	0.125817558243758	0.881592547100924
COA-PWY	61	53	0.0205159830804809	0.0197084713165142	0.0018548349901789	0.00270999922857856	0.352331840391832	-0.022591828926735	0.727255509710398
COBALSYN-PWY	61	53	0.0128260253835736	0.0122237268546669	0.00225165975577178	0.00237763726612999	0.260622075188684	-0.113008538467807	0.634252688845175
CODH-PWY	61	53	0.000314161688774131	0.000203153377196184	0.00093652814246968	0.000656072110512132	0.135647624646697	-0.236840106731892	0.508135356025286
COLANSYN-PWY	61	53	0.0107841440512578	0.0102585521717076	0.00158572011858179	0.00223046392257438	0.274849006362438	-0.0989571043898897	0.648655117114767
COMPLETE-ARO-PWY	61	53	0.0217959532160823	0.0201179496063456	0.00201879610729263	0.00226411420680378	0.785508589913814	0.399432754223102	1.17158442560453
CRNFORCAT-PWY	61	53	0.000490304133175876	0.000309942290678604	0.000775505499661323	0.000625403395264625	0.254111665470512	-0.119441722725249	0.627665053666273
DAPLYSINESYN-PWY	61	53	0.00966896161610329	0.00808582476097498	0.00371187891721226	0.00361845307347531	0.43151370932226	0.055167523228206	0.807859895416315
DENITRIFICATION-PWY	61	53	0.000110779057672575	0.000103676600518433	0.000297298333208651	0.000379072361621326	0.0210296003460087	-0.351042836604208	0.393102037296225
DENOVOPURINE2-PWY	61	53	0.0159415923346641	0.0163989355675848	0.00184687421956756	0.00197599006758221	-0.239709291548195	-0.613098729014482	0.133680145918091
DHGLUCONATE-PYR-CAT-PWY	61	53	4.45515247996856e-05	0.000113363183216524	0.000292634995258871	0.000434176955346032	-0.188402558926979	-0.56128520231899	0.184480084465033
