len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
PWY-4321	28	32	0	0.000251092605069573	0	0.000745458395517648	-0.460726998041511	-0.985517607585546	0.0640636115025242
PWY-4361	28	32	0	5.2648477795918e-05	0	0.000297824765349144	-0.241801037912338	-0.761675690301671	0.278073614476995
PWY-4702	28	32	0.00138986263705264	0.00205578503165612	0.00247655883883407	0.00222290543284187	-0.284047851276343	-0.80463544354862	0.236539740995934
PWY-4722	28	32	0.000259728484899948	0.000666369721737961	0.000539816580805481	0.000876154101635154	-0.55034686895026	-1.07801227800644	-0.0226814598940794
PWY-4981	28	32	0.0109959025169012	0.0117119805188552	0.00255202590150192	0.00222939948602581	-0.300239431432826	-0.821130335765718	0.220651472900065
PWY-4984	28	32	0.0108417460930276	0.00944606142730979	0.00294631224532085	0.00306501817563741	0.463630103768856	-0.0612458699374087	0.98850607747512
PWY-5004	28	32	0.0009914247227695	0.00155703744690776	0.00121140808616601	0.00129739346015725	-0.449577959050174	-0.974045595555128	0.07488967745478
PWY-5005	28	32	0.00406631177166957	0.00445789362867881	0.00197536359712138	0.00203862638032788	-0.194872663352481	-0.714088804230017	0.324343477525055
PWY-5022	28	32	0.00440012386975946	0.00463733195905028	0.00178653493779741	0.00130059938073465	-0.153440250128928	-0.672192142894981	0.365311642637124
PWY-5028	28	32	4.30070825919073e-05	0.000118753165125049	0.000227572090305204	0.000467354598472671	-0.201827729730434	-0.721132580683626	0.317477121222759
PWY-5030	28	32	0.00891302488911963	0.00815008021679165	0.00270012180363416	0.00228234862154865	0.306948316502275	-0.21407313470631	0.827969767710859
PWY-5044	28	32	0	0	0	0	NA	NA	NA
PWY-5055	28	32	0	0	0	0	NA	NA	NA
PWY-5067	28	32	0	0	0	0	NA	NA	NA
PWY-5079	28	32	0	0	0	0	NA	NA	NA
PWY-5080	28	32	0	0	0	0	NA	NA	NA
PWY-5083	28	32	0.00341162144655661	0.00374088205437114	0.00241385867916679	0.00305378665437341	-0.118681834546727	-0.637129228312893	0.399765559219439
PWY-5088	28	32	8.40500040123442e-05	0.000708391159292879	0.000444750816621288	0.00107953596538671	-0.738378923085583	-1.27365647220694	-0.203101373964228
PWY-5097	28	32	0.0228562597025593	0.0230378978643242	0.00145216752903497	0.00146220433575285	-0.124619621809585	-0.643113535552187	0.393874291933015
PWY-5100	28	32	0.017822072853681	0.0177889866549031	0.00149184866434294	0.00225159213203414	0.0170954195116989	-0.500907610690526	0.535098449713924
PWY-5101	28	32	0.00085429903786883	0.00290814084558488	0.00151044227209877	0.00279131677693243	-0.89838786707159	-1.44177259759816	-0.355003136545024
PWY-5103	28	32	0.0235569699088805	0.0235779565981447	0.00143892847521971	0.00155628744497883	-0.0139651005285682	-0.531964997007437	0.504034795950301
PWY-5104	28	32	0.0129451364836248	0.0140135559101017	0.00354174604627642	0.00355971204682427	-0.300847975236588	-0.821750603470306	0.22005465299713
PWY-5109	28	32	0	0	0	0	NA	NA	NA
PWY-5121	28	32	0.00766135618683445	0.00635558961946386	0.00268522464407517	0.00264411994162717	0.490275218733133	-0.0354085969489239	1.01595903441519
PWY-5129	28	32	0	0	0	0	NA	NA	NA
PWY-5136	28	32	0.00492066373858053	0.0059566755752981	0.0019896443057546	0.00222786598681526	-0.488615224118134	-1.01424743004444	0.0370169818081681
PWY-5138	28	32	0.00215677161021447	0.00252028724316645	0.00169583601358053	0.00202300562053983	-0.193585152338998	-0.712785210934241	0.325614906256246
PWY-5154	28	32	0.0150524266697577	0.0133017257477433	0.00284477925630551	0.00246590651863164	0.660884228041923	0.128999533443194	1.19276892264065
PWY-5156	28	32	0	0	0	0	NA	NA	NA
PWY-5173	28	32	0.00275993985748031	0.00331583778021584	0.00219537133316897	0.00188460678506592	-0.273143684271068	-0.793536391363913	0.247249022821776
PWY-5177	28	32	0.0101068051137918	0.0103470988425255	0.0023922232713719	0.00186250283040551	-0.113048341250909	-0.631453694542555	0.405357012040736
PWY-5178	28	32	0	2.48060517787938e-05	0	0.000140324219417998	-0.241801037912338	-0.761675690301671	0.278073614476995
PWY-5180	28	32	0.00031474914252816	0.000218342102350722	0.000816639773514174	0.000726820309194044	0.125214117369274	-0.393284578800451	0.643712813538999
PWY-5181	28	32	0	0.000228237135693624	0	0.000798462993050414	-0.390989114054881	-0.913886700571683	0.131908472461921
PWY-5182	28	32	0.000374069674375933	0.000218342102350722	0.000852470068175555	0.000726820309194044	0.197671608083837	-0.321579860409672	0.716923076577346
PWY-5183	28	32	0	0	0	0	NA	NA	NA
PWY-5188	28	32	0.012871014149937	0.0135494510834043	0.00182041314024794	0.00189414023433605	-0.364715241592196	-0.886978495259115	0.157548012074724
PWY-5189	28	32	0.00242152290483757	0.00333859693287835	0.00183692755507684	0.0023129521145357	-0.435707941185605	-0.959784558455019	0.0883686760838088
PWY-5198	28	32	0.000402366994759116	0.00172050751919808	0.000934934599661222	0.00172551038227883	-0.932469155786173	-1.47776767162887	-0.387170639943481
PWY-5265	28	32	0.00165069137752091	0.00187608487195828	0.00221270243965066	0.00257102816323489	-0.0934910618850718	-0.611766311160319	0.424784187390175
PWY-5304	28	32	0	0	0	0	NA	NA	NA
PWY-5306	28	32	0	0	0	0	NA	NA	NA
PWY-5345	28	32	0.00470739349350635	0.00679420838525183	0.00361011565723359	0.00369003553473782	-0.571252919026284	-1.09965970765305	-0.0428461303995209
