len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
METHANOGENESIS-PWY	251	187	5.97506257271567e-05	0.000145763279996393	0.000334129861260009	0.000575838389229797	-0.189751205680917	-0.380029423727072	0.000527012365238388
METHGLYUT-PWY	251	187	0.00325640872629255	0.00334049309232901	0.00229052449771365	0.00222938299106727	-0.0371291909741956	-0.227005747455081	0.15274736550669
METHYLGALLATE-DEGRADATION-PWY	251	187	0	1.97062464114694e-06	0	2.69478866716346e-05	-0.111960793880442	-0.301966856592711	0.0780452688318266
METSYN-PWY	251	187	0.00938945874249602	0.00963423149122283	0.00353572024366555	0.00330484488095134	-0.0711729990548908	-0.261092364197008	0.118746366087227
NAD-BIOSYNTHESIS-II	251	187	0.00540817621329515	0.0055585764603269	0.00309654271696256	0.0029802160283213	-0.0493526526291222	-0.239241483794686	0.140536178536442
NADSYN-PWY	251	187	0	0	0	0	NA	NA	NA
NAGLIPASYN-PWY	251	187	0.00903163981528102	0.00927925831680202	0.00291753901798409	0.00281006740536162	-0.0862126502343238	-0.27615949297682	0.103734192508172
NONMEVIPP-PWY	251	187	0.00730030168630526	0.00712917275009026	0.00457771883438379	0.00426867502187441	0.0384688584383267	-0.151408874053827	0.228346590930481
NONOXIPENT-PWY	251	187	0.015397222496502	0.0153731501201512	0.00303089316910553	0.00280849764376925	0.00819324034206424	-0.181668087061241	0.198054567745369
OANTIGEN-PWY	251	187	0.0150225588952245	0.0150902216432041	0.00225013566328228	0.00221055867170006	-0.0302966938408549	-0.220167900769185	0.159574513087475
ORNARGDEG-PWY	251	187	0.00150871702124622	0.00162964199416588	0.00275333049592735	0.00277244095022345	-0.0437896084534532	-0.233672423127356	0.146093206220449
ORNDEG-PWY	251	187	0.00242188009890736	0.00246394491961205	0.00352823591786461	0.0036649543033251	-0.0117263723852458	-0.201588517085517	0.178135772315025
P101-PWY	251	187	0	1.52125880799266e-05	0	0.000151011442162722	-0.154233964914956	-0.344370561820303	0.0359026319903911
P105-PWY	251	187	0.00300448018610675	0.00317750949611826	0.00343251523296247	0.00341421508643664	-0.0505236332867403	-0.240413822414583	0.139366555841102
P108-PWY	251	187	0.00508050832894019	0.0053747779395422	0.00184822197763073	0.0016928495538866	-0.164986750346158	-0.355163146736608	0.0251896460442919
P122-PWY	251	187	0.00241993838095222	0.00241323366570624	0.0026204342848296	0.0026421115172218	0.00254960856473056	-0.187311014763442	0.192410231892904
P124-PWY	251	187	0.00394431785840892	0.00400910024090534	0.00312321368168501	0.00301219015613265	-0.0210582612282535	-0.210923958755199	0.168807436298692
P125-PWY	251	187	0.00167252260602518	0.00151277314392462	0.00189247376857981	0.00163513803762933	0.0893838058996648	-0.100569500382443	0.279337112181773
P161-PWY	251	187	0.00399350064145065	0.00433287482981633	0.00332851014358308	0.00349826643802479	-0.09975827453966	-0.289734355786185	0.0902178067068648
P162-PWY	251	187	0.00229115393442052	0.00220113305990538	0.00235499948603801	0.00215093952632364	0.0396534386132058	-0.150225368463948	0.229532245690359
P163-PWY	251	187	0.000515876197858337	0.000864094447191709	0.000938239070524784	0.00123379577169062	-0.324130032590854	-0.515206743088074	-0.133053322093633
P164-PWY	251	187	0.00660715559836966	0.00697187493007754	0.00181646031517404	0.00173856427224595	-0.204479712885001	-0.394825200733368	-0.0141342250366335
P165-PWY	251	187	1.22136922570249e-05	1.34036920143476e-05	0.000115757992996671	0.000141511379439912	-0.00934190872645529	-0.19920347003714	0.18051965258423
P185-PWY	251	187	0.00312264773030982	0.00329287999213421	0.00213491340484889	0.0021867112263761	-0.0789148896893935	-0.268847743981476	0.111017964602689
P221-PWY	251	187	0.000922780343421002	0.00107959728866726	0.00158623684692386	0.00163856522570809	-0.0974763829781385	-0.287447240721605	0.0924944747653276
P23-PWY	251	187	0.00153182320230733	0.00175149746657578	0.00139410228667588	0.00159995815709324	-0.14788748211965	-0.338001843319319	0.0422268790800183
P241-PWY	251	187	8.940671984719e-06	6.29937184871444e-06	8.18043848925596e-05	8.61426144467784e-05	0.0315633101506865	-0.158308806631087	0.22143542693246
